,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__max_depth,param_tree__max_leaf_nodes,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,tree__max_depth,tree__min_samples_split,tree__max_leaf_nodes,tree__ccp_alpha
930,0.2216332753499349,0.006081973745127918,0.02483685811360677,0.006855066017119156,4.473221062691566e-05,74,87,7,"{'tree__ccp_alpha': 4.473221062691566e-05, 'tree__max_depth': 74, 'tree__max_leaf_nodes': 87, 'tree__min_samples_split': 7}",0.9683044982698962,0.9728719723183391,0.9695501730103806,0.9702422145328718,0.0019278046058386444,48,74,7,87,4.473221062691566e-05
534,0.21916564305623373,0.003016482819709385,0.032440741856892906,0.0016836261197693452,0,66,87,5,"{'tree__ccp_alpha': 0, 'tree__max_depth': 66, 'tree__max_leaf_nodes': 87, 'tree__min_samples_split': 5}",0.9681660899653979,0.9730103806228374,0.9695501730103806,0.9702422145328718,0.002037315078737712,48,66,5,87,0.0
82,0.22456073760986328,0.004664933926274625,0.027014493942260742,0.004141930647590345,0,90,88,8,"{'tree__ccp_alpha': 0, 'tree__max_depth': 90, 'tree__max_leaf_nodes': 88, 'tree__min_samples_split': 8}",0.9681660899653979,0.9730103806228374,0.9695501730103806,0.9702422145328718,0.002037315078737712,48,90,8,88,0.0
767,0.22132269541422525,0.007348717228447834,0.029834667841593426,0.0020014133486541243,0.00010171099940350003,99,88,8,"{'tree__ccp_alpha': 0.00010171099940350003, 'tree__max_depth': 99, 'tree__max_leaf_nodes': 88, 'tree__min_samples_split': 8}",0.9683044982698962,0.9728719723183391,0.9695501730103806,0.9702422145328718,0.0019278046058386444,48,99,8,88,0.00010171099940350003
931,0.21290834744771323,0.007297870004814591,0.026501258214314777,0.007711247172684146,0,80,86,10,"{'tree__ccp_alpha': 0, 'tree__max_depth': 80, 'tree__max_leaf_nodes': 86, 'tree__min_samples_split': 10}",0.9683044982698962,0.9730103806228374,0.9692733564013841,0.9701960784313726,0.0020289396472706967,53,80,10,86,0.0
949,0.21087050437927246,0.008822229394983188,0.026057879130045574,0.007388163468146318,0,60,88,8,"{'tree__ccp_alpha': 0, 'tree__max_depth': 60, 'tree__max_leaf_nodes': 88, 'tree__min_samples_split': 8}",0.9680276816608997,0.9735640138408305,0.9689965397923875,0.9701960784313726,0.0024141131168537227,53,60,8,88,0.0
195,0.2124356428782145,0.005047698068940791,0.033252318700154625,0.0016562729205556355,0,87,87,9,"{'tree__ccp_alpha': 0, 'tree__max_depth': 87, 'tree__max_leaf_nodes': 87, 'tree__min_samples_split': 9}",0.9681660899653979,0.9728719723183391,0.9695501730103806,0.9701960784313726,0.0019747113779961167,53,87,9,87,0.0
334,0.22472604115804037,0.005972304677808936,0.021074453989664715,0.007366991981334526,0,78,87,5,"{'tree__ccp_alpha': 0, 'tree__max_depth': 78, 'tree__max_leaf_nodes': 87, 'tree__min_samples_split': 5}",0.9681660899653979,0.9728719723183391,0.9695501730103806,0.9701960784313726,0.0019747113779961167,53,78,5,87,0.0
519,0.21798300743103027,0.002605793596154708,0.03190032641092936,0.0017499124014689273,0,84,86,2,"{'tree__ccp_alpha': 0, 'tree__max_depth': 84, 'tree__max_leaf_nodes': 86, 'tree__min_samples_split': 2}",0.9681660899653979,0.9730103806228374,0.9692733564013841,0.9701499423298731,0.002072533097597826,57,84,2,86,0.0
756,0.20431900024414062,0.0002830740486389844,0.022023598353068035,0.006681243366722342,1.2206604652616113e-05,59,84,10,"{'tree__ccp_alpha': 1.2206604652616113e-05, 'tree__max_depth': 59, 'tree__max_leaf_nodes': 84, 'tree__min_samples_split': 10}",0.9677508650519031,0.9732871972318339,0.9694117647058823,0.9701499423298731,0.0023196872138364927,57,59,10,84,1.2206604652616113e-05
468,0.18868454297383627,0.0009205687718446384,0.03240251541137695,0.0015324952432133694,0.00017155474279740283,51,94,10,"{'tree__ccp_alpha': 0.00017155474279740283, 'tree__max_depth': 51, 'tree__max_leaf_nodes': 94, 'tree__min_samples_split': 10}",0.9677508650519031,0.9734256055363322,0.9692733564013841,0.9701499423298731,0.0023981898811288563,57,51,10,94,0.00017155474279740283
171,0.1893599033355713,0.001023392099933517,0.018962542215983074,0.0062022423119186265,0,50,85,3,"{'tree__ccp_alpha': 0, 'tree__max_depth': 50, 'tree__max_leaf_nodes': 85, 'tree__min_samples_split': 3}",0.9677508650519031,0.9731487889273357,0.9694117647058823,0.9701038062283737,0.0022573711322214974,60,50,3,85,0.0
537,0.21650250752766928,0.00905694291183026,0.029424746831258137,0.0014960743147151873,0,95,85,6,"{'tree__ccp_alpha': 0, 'tree__max_depth': 95, 'tree__max_leaf_nodes': 85, 'tree__min_samples_split': 6}",0.9681660899653979,0.9728719723183391,0.9689965397923875,0.9700115340253749,0.002050852204926695,61,95,6,85,0.0
56,0.2032450040181478,0.0006716990154717587,0.03496114412943522,0.0050705309060059085,2.560730143019348e-06,61,84,8,"{'tree__ccp_alpha': 2.560730143019348e-06, 'tree__max_depth': 61, 'tree__max_leaf_nodes': 84, 'tree__min_samples_split': 8}",0.9677508650519031,0.9728719723183391,0.9692733564013841,0.9699653979238755,0.002147188240501979,62,61,8,84,2.560730143019348e-06
714,0.19272089004516602,0.005880177446876194,0.03276197115580241,0.0021380815292741623,3.3487547993497964e-05,53,81,9,"{'tree__ccp_alpha': 3.3487547993497964e-05, 'tree__max_depth': 53, 'tree__max_leaf_nodes': 81, 'tree__min_samples_split': 9}",0.9678892733564014,0.9732871972318339,0.9687197231833911,0.9699653979238754,0.002373208055291631,63,53,9,81,3.3487547993497964e-05
398,0.20203582445780435,0.002677186730935132,0.03340411186218262,0.0030463742103674207,0,59,83,6,"{'tree__ccp_alpha': 0, 'tree__max_depth': 59, 'tree__max_leaf_nodes': 83, 'tree__min_samples_split': 6}",0.9676124567474048,0.9731487889273357,0.9691349480968858,0.9699653979238754,0.0023352342763264485,63,59,6,83,0.0
346,0.1834901968638102,0.007245689375534696,0.024189154307047527,0.01211137458427964,4.7975625064399715e-05,49,87,6,"{'tree__ccp_alpha': 4.7975625064399715e-05, 'tree__max_depth': 49, 'tree__max_leaf_nodes': 87, 'tree__min_samples_split': 6}",0.9677508650519031,0.9732871972318339,0.9687197231833911,0.9699192618223761,0.0024141131168537045,65,49,6,87,4.7975625064399715e-05
711,0.1854711373647054,0.005540590656223469,0.03762364387512207,0.004858293816088315,6.542894656544191e-05,53,80,9,"{'tree__ccp_alpha': 6.542894656544191e-05, 'tree__max_depth': 53, 'tree__max_leaf_nodes': 80, 'tree__min_samples_split': 9}",0.9677508650519031,0.9731487889273357,0.9687197231833911,0.9698731257208766,0.0023497728402762526,66,53,9,80,6.542894656544191e-05
735,0.2072762648264567,0.0052621055315429,0.03125627835591634,9.553285662469314e-06,0,63,84,7,"{'tree__ccp_alpha': 0, 'tree__max_depth': 63, 'tree__max_leaf_nodes': 84, 'tree__min_samples_split': 7}",0.9676124567474048,0.9730103806228374,0.9689965397923875,0.9698731257208766,0.0022892062246930404,66,63,7,84,0.0
163,0.21531939506530762,0.004941625703475381,0.026082356770833332,0.007350844349420816,1.0789894039689584e-05,85,84,5,"{'tree__ccp_alpha': 1.0789894039689584e-05, 'tree__max_depth': 85, 'tree__max_leaf_nodes': 84, 'tree__min_samples_split': 5}",0.9677508650519031,0.9728719723183391,0.9689965397923875,0.9698731257208766,0.0021806324886913964,66,85,5,84,1.0789894039689584e-05
492,0.19642424583435059,0.005396749491915029,0.030743757883707683,0.0007161030607139989,0,57,79,9,"{'tree__ccp_alpha': 0, 'tree__max_depth': 57, 'tree__max_leaf_nodes': 79, 'tree__min_samples_split': 9}",0.9676124567474048,0.9731487889273357,0.9687197231833911,0.9698269896193773,0.0023919688852255343,69,57,9,79,0.0
315,0.21398154894510904,0.007233531879844006,0.026189724604288738,0.007472247092432769,0,80,84,2,"{'tree__ccp_alpha': 0, 'tree__max_depth': 80, 'tree__max_leaf_nodes': 84, 'tree__min_samples_split': 2}",0.9676124567474048,0.9728719723183391,0.9689965397923875,0.9698269896193771,0.0022260370162518837,70,80,2,84,0.0
297,0.2022408644358317,0.009081729659571032,0.02194841702779134,0.0031742265647616455,0,48,94,6,"{'tree__ccp_alpha': 0, 'tree__max_depth': 48, 'tree__max_leaf_nodes': 94, 'tree__min_samples_split': 6}",0.9673356401384083,0.9730103806228374,0.9689965397923875,0.9697808535178778,0.002382160211012799,71,48,6,94,0.0
438,0.18845089276631674,0.0031625981265431175,0.029298941294352215,0.002759550864167548,1.6703087218765036e-05,50,83,2,"{'tree__ccp_alpha': 1.6703087218765036e-05, 'tree__max_depth': 50, 'tree__max_leaf_nodes': 83, 'tree__min_samples_split': 2}",0.9676124567474048,0.9728719723183391,0.9688581314878892,0.9697808535178778,0.0022441313046395205,71,50,2,83,1.6703087218765036e-05
627,0.21419572830200195,0.007189679238750986,0.020839214324951172,0.007350198408240043,0,86,82,2,"{'tree__ccp_alpha': 0, 'tree__max_depth': 86, 'tree__max_leaf_nodes': 82, 'tree__min_samples_split': 2}",0.9676124567474048,0.9728719723183391,0.9687197231833911,0.9697347174163783,0.0022639620108669566,73,86,2,82,0.0
744,0.18652470906575522,0.001245351163255223,0.020833412806193035,0.007366145206316268,0,48,87,2,"{'tree__ccp_alpha': 0, 'tree__max_depth': 48, 'tree__max_leaf_nodes': 87, 'tree__min_samples_split': 2}",0.96719723183391,0.9730103806228374,0.9688581314878892,0.9696885813148789,0.0024447780944852316,74,48,2,87,0.0
717,0.20915929476420084,0.006123866737380942,0.0313566525777181,0.001426963649622932,9.46668743315162e-06,80,82,4,"{'tree__ccp_alpha': 9.46668743315162e-06, 'tree__max_depth': 80, 'tree__max_leaf_nodes': 82, 'tree__min_samples_split': 4}",0.9674740484429065,0.9730103806228374,0.9685813148788928,0.9696885813148789,0.0023919688852255343,74,80,4,82,9.46668743315162e-06
