,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__max_depth,param_tree__max_leaf_nodes,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,param_tree__pruning
197,0.22882437705993652,0.006844821326098055,0.02376866340637207,0.007056031381708151,0.00018122204248718592,91,92,10,"{'tree__ccp_alpha': 0.00018122204248718592, 'tree__max_depth': 91, 'tree__max_leaf_nodes': 92, 'tree__min_samples_split': 10}",0.9684429065743945,0.9750865051903114,0.9701038062283737,0.9712110726643598,0.0028229865819198617,11,False
233,0.22401054700215658,0.009827649214112902,0.03092304865519206,0.0019783385571897484,0.0001477429930167401,97,91,2,"{'tree__ccp_alpha': 0.0001477429930167401, 'tree__max_depth': 97, 'tree__max_leaf_nodes': 91, 'tree__min_samples_split': 2}",0.9684429065743945,0.9746712802768166,0.9701038062283737,0.9710726643598616,0.002633397590372378,12,False
326,0.22559849421183267,0.005727761517872315,0.026627302169799805,0.007811449923859868,0,86,95,9,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 95, 'tree__max_depth': 86, 'tree__ccp_alpha': 0}",0.9734256055363322,0.9706574394463667,0.970795847750865,0.9716262975778546,0.0012735569773326338,12,True
335,0.23120458920796713,0.009634720102083813,0.02098194758097331,0.007278177326141413,0,95,93,8,"{'tree__min_samples_split': 8, 'tree__max_leaf_nodes': 93, 'tree__max_depth': 95, 'tree__ccp_alpha': 0}",0.9732871972318339,0.9706574394463667,0.970795847750865,0.9715801614763552,0.0012083783948058898,13,True
365,0.2145536740620931,0.007095535289896422,0.0312502384185791,1.9466795466607238e-07,5.706725282442654e-05,73,89,9,"{'tree__ccp_alpha': 5.706725282442654e-05, 'tree__max_depth': 73, 'tree__max_leaf_nodes': 89, 'tree__min_samples_split': 9}",0.9681660899653979,0.9746712802768166,0.970242214532872,0.9710265282583622,0.002713022454992244,13,False
168,0.23334201176961264,0.014795293576248366,0.03192885716756185,0.0006521880370984679,1.0025394049613095e-06,70,91,7,"{'tree__ccp_alpha': 1.0025394049613095e-06, 'tree__max_depth': 70, 'tree__max_leaf_nodes': 91, 'tree__min_samples_split': 7}",0.9684429065743945,0.9746712802768166,0.9699653979238755,0.9710265282583621,0.0026511202580961606,14,False
98,0.22294259071350098,0.007684891653390531,0.026572545369466145,0.007753404412385769,0,85,94,5,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 94, 'tree__max_depth': 85, 'tree__ccp_alpha': 0}",0.9732871972318339,0.970795847750865,0.9705190311418685,0.9715340253748558,0.001244820075038692,14,True
173,0.2210864226023356,0.0031582307802876814,0.03125357627868652,1.9466795466607238e-07,1.3424054104089361e-05,98,88,8,"{'tree__ccp_alpha': 1.3424054104089361e-05, 'tree__max_depth': 98, 'tree__max_leaf_nodes': 88, 'tree__min_samples_split': 8}",0.9680276816608997,0.9742560553633218,0.970242214532872,0.9708419838523644,0.0025778482204750135,15,False
385,0.22931416829427084,0.006956476457993203,0.03185749053955078,0.0006763710561249917,0,95,94,3,"{'tree__min_samples_split': 3, 'tree__max_leaf_nodes': 94, 'tree__max_depth': 95, 'tree__ccp_alpha': 0}",0.9732871972318339,0.970795847750865,0.9703806228373703,0.9714878892733564,0.001283545812525343,15,True
311,0.2269127368927002,0.00725872681831916,0.026043017705281574,0.0073658080392455,0,69,95,3,"{'tree__min_samples_split': 3, 'tree__max_leaf_nodes': 95, 'tree__max_depth': 69, 'tree__ccp_alpha': 0}",0.9731487889273357,0.970795847750865,0.9705190311418685,0.9714878892733564,0.0011798580717457575,15,True
288,0.21517697970072427,0.007877774402095269,0.030858755111694336,0.0005823008915660583,2.8472865036910827e-05,62,93,2,"{'tree__ccp_alpha': 2.8472865036910827e-05, 'tree__max_depth': 62, 'tree__max_leaf_nodes': 93, 'tree__min_samples_split': 2}",0.9689965397923875,0.9739792387543252,0.9689965397923875,0.9706574394463668,0.002348866816398214,16,False
284,0.22615559895833334,0.006367331329516732,0.03125309944152832,1.7520115919946514e-06,0,89,93,2,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 93, 'tree__max_depth': 89, 'tree__ccp_alpha': 0}",0.9732871972318339,0.9706574394463667,0.9703806228373703,0.9714417531718569,0.0013098103406300624,17,True
47,0.2154847780863444,0.003883505401288988,0.0319519837697347,0.0009811454238229217,0.00011723988806560767,89,85,5,"{'tree__ccp_alpha': 0.00011723988806560767, 'tree__max_depth': 89, 'tree__max_leaf_nodes': 85, 'tree__min_samples_split': 5}",0.9676124567474048,0.9738408304498269,0.9698269896193772,0.9704267589388698,0.0025778482204750048,17,False
159,0.22373763720194498,0.0039821010599521344,0.029858191808064777,0.0010651870510662224,0,74,93,9,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 93, 'tree__max_depth': 74, 'tree__ccp_alpha': 0}",0.9732871972318339,0.9706574394463667,0.9703806228373703,0.9714417531718569,0.0013098103406300624,17,True
112,0.21895718574523926,0.004427126422942482,0.03049151102701823,0.0010726654101654886,1.7183479476629005e-05,77,85,5,"{'tree__ccp_alpha': 1.7183479476629005e-05, 'tree__max_depth': 77, 'tree__max_leaf_nodes': 85, 'tree__min_samples_split': 5}",0.9669204152249135,0.9739792387543252,0.9699653979238755,0.9702883506343714,0.002890786657037244,18,False
400,0.22966623306274414,0.005824408569402682,0.027531147003173828,0.006341094971941392,0,100,91,7,"{'tree__min_samples_split': 7, 'tree__max_leaf_nodes': 91, 'tree__max_depth': 100, 'tree__ccp_alpha': 0}",0.9731487889273357,0.970242214532872,0.970795847750865,0.9713956170703576,0.0012601153664358036,19,True
461,0.2035032113393148,0.012779455770688482,0.022788047790527344,0.008128870411707,1.3212511836957568e-05,58,87,9,"{'tree__ccp_alpha': 1.3212511836957568e-05, 'tree__max_depth': 58, 'tree__max_leaf_nodes': 87, 'tree__min_samples_split': 9}",0.9676124567474048,0.9734256055363322,0.9695501730103806,0.9701960784313726,0.002416756789611782,19,False
113,0.21213809649149576,0.006964936565147674,0.030847787857055664,0.0008055347026979484,0,59,96,6,"{'tree__min_samples_split': 6, 'tree__max_leaf_nodes': 96, 'tree__max_depth': 59, 'tree__ccp_alpha': 0}",0.9730103806228374,0.9710726643598616,0.9701038062283737,0.9713956170703576,0.001208378394805911,19,True
53,0.19525917371114096,0.005701361504735867,0.030925273895263672,0.0006089060524388025,4.371927602236688e-05,54,88,4,"{'tree__ccp_alpha': 4.371927602236688e-05, 'tree__max_depth': 54, 'tree__max_leaf_nodes': 88, 'tree__min_samples_split': 4}",0.9673356401384083,0.9741176470588235,0.9681660899653979,0.9698731257208766,0.003020417495424759,20,False
85,0.18827048937479654,0.000205420017434228,0.02178645133972168,0.008714450986050068,0.00011049597725700692,47,84,6,"{'tree__ccp_alpha': 0.00011049597725700692, 'tree__max_depth': 47, 'tree__max_leaf_nodes': 84, 'tree__min_samples_split': 6}",0.9683044982698962,0.9730103806228374,0.9677508650519031,0.9696885813148789,0.002359716143491493,21,False
492,0.21860353151957193,0.005011985026475804,0.03128727277119955,5.304883332571196e-05,0,76,88,9,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 88, 'tree__max_depth': 76, 'tree__ccp_alpha': 0}",0.9732871972318339,0.970242214532872,0.9705190311418685,0.9713494809688581,0.0013748248605076016,21,True
140,0.21247736612955728,0.006804364077478148,0.026107152303059895,0.007614630416633011,5.438487578600387e-06,77,84,6,"{'tree__ccp_alpha': 5.438487578600387e-06, 'tree__max_depth': 77, 'tree__max_leaf_nodes': 84, 'tree__min_samples_split': 6}",0.9667820069204153,0.9735640138408305,0.9687197231833911,0.9696885813148789,0.0028522411102327393,21,False
346,0.2205201784769694,0.0011948120946445192,0.025672435760498047,0.007887698405717345,0,89,88,7,"{'tree__min_samples_split': 7, 'tree__max_leaf_nodes': 88, 'tree__max_depth': 89, 'tree__ccp_alpha': 0}",0.9732871972318339,0.970242214532872,0.9705190311418685,0.9713494809688581,0.0013748248605076016,21,True
165,0.20453850428263345,0.0006189559788509147,0.031470139821370445,0.00016403433116690127,9.802760983123123e-06,60,82,6,"{'tree__ccp_alpha': 9.802760983123123e-06, 'tree__max_depth': 60, 'tree__max_leaf_nodes': 82, 'tree__min_samples_split': 6}",0.966643598615917,0.9734256055363322,0.9683044982698962,0.9694579008073818,0.0028863653646352032,23,False
490,0.22525715827941895,0.007068393409799343,0.031254212061564125,0.00021094070218656072,0.00015991572726163465,68,82,9,"{'tree__ccp_alpha': 0.00015991572726163465, 'tree__max_depth': 68, 'tree__max_leaf_nodes': 82, 'tree__min_samples_split': 9}",0.966643598615917,0.9735640138408305,0.9681660899653979,0.9694579008073818,0.0029692443662660438,23,False
369,0.21357989311218262,0.006851252428155264,0.03241395950317383,0.0014074804506864873,0,64,88,5,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 88, 'tree__max_depth': 64, 'tree__ccp_alpha': 0}",0.9731487889273357,0.9698269896193772,0.9709342560553633,0.9713033448673588,0.0013810038797781711,23,True
472,0.22125069300333658,0.0024113044250560073,0.02605406443277995,0.0073749850093160286,0,67,90,5,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 90, 'tree__max_depth': 67, 'tree__ccp_alpha': 0}",0.9731487889273357,0.970242214532872,0.9705190311418685,0.9713033448673588,0.0013098103406300923,23,True
497,0.22534688313802084,0.004769695044012469,0.03241101900736491,0.0014543155672211191,0,74,90,8,"{'tree__min_samples_split': 8, 'tree__max_leaf_nodes': 90, 'tree__max_depth': 74, 'tree__ccp_alpha': 0}",0.9731487889273357,0.970242214532872,0.9705190311418685,0.9713033448673588,0.0013098103406300923,23,True
252,0.20519177118937174,0.011253471253262511,0.032645463943481445,0.0008345252651088861,2.1636723749527643e-06,97,80,7,"{'tree__ccp_alpha': 2.1636723749527643e-06, 'tree__max_depth': 97, 'tree__max_leaf_nodes': 80, 'tree__min_samples_split': 7}",0.9665051903114187,0.9732871972318339,0.9681660899653979,0.9693194925028834,0.0028863653646352032,25,False
488,0.2092297077178955,0.007590949559472886,0.027213891347249348,0.008319829970104357,8.959790355838268e-06,94,80,6,"{'tree__ccp_alpha': 8.959790355838268e-06, 'tree__max_depth': 94, 'tree__max_leaf_nodes': 80, 'tree__min_samples_split': 6}",0.9665051903114187,0.9732871972318339,0.9681660899653979,0.9693194925028834,0.0028863653646352032,25,False
254,0.217422882715861,0.0027594610176332134,0.032197157541910805,0.0013376286120114975,0,64,90,5,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 90, 'tree__max_depth': 64, 'tree__ccp_alpha': 0}",0.9730103806228374,0.970242214532872,0.9705190311418685,0.9712572087658593,0.0012448200750387224,26,True
309,0.21678654352823892,0.0023611474301827957,0.02126932144165039,0.007977724088380374,0,65,90,8,"{'tree__min_samples_split': 8, 'tree__max_leaf_nodes': 90, 'tree__max_depth': 65, 'tree__ccp_alpha': 0}",0.9731487889273357,0.9701038062283737,0.9705190311418685,0.9712572087658593,0.0013482481380579262,26,True
495,0.21416258811950684,0.006978900771188574,0.021604061126708984,0.007096122052328652,0,61,100,9,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 100, 'tree__max_depth': 61, 'tree__ccp_alpha': 0}",0.9730103806228374,0.9709342560553633,0.9698269896193772,0.9712572087658593,0.001319524765497129,26,True
262,0.21474424997965494,0.008046033409575555,0.015085617701212565,0.0007624645874610803,0.00012779502460451885,98,79,4,"{'tree__ccp_alpha': 0.00012779502460451885, 'tree__max_depth': 98, 'tree__max_leaf_nodes': 79, 'tree__min_samples_split': 4}",0.9665051903114187,0.9732871972318339,0.9680276816608997,0.9692733564013841,0.0029054757082046007,27,False
314,0.1784193515777588,0.006846133485735746,0.03218301137288412,0.0013162742668631623,1.55064264782473e-05,46,80,3,"{'tree__ccp_alpha': 1.55064264782473e-05, 'tree__max_depth': 46, 'tree__max_leaf_nodes': 80, 'tree__min_samples_split': 3}",0.9683044982698962,0.9721799307958477,0.9673356401384083,0.9692733564013841,0.00209297277457231,27,False
185,0.22459149360656738,0.00725410703097006,0.026576836903889973,0.0077759740586987,0,71,87,6,"{'tree__min_samples_split': 6, 'tree__max_leaf_nodes': 87, 'tree__max_depth': 71, 'tree__ccp_alpha': 0}",0.9732871972318339,0.9699653979238755,0.9703806228373703,0.9712110726643598,0.0014777962978589734,29,True
472,0.20424628257751465,0.002261074050515505,0.029153108596801758,0.005940810849280833,5.90351304345013e-06,94,77,9,"{'tree__ccp_alpha': 5.90351304345013e-06, 'tree__max_depth': 94, 'tree__max_leaf_nodes': 77, 'tree__min_samples_split': 9}",0.9662283737024221,0.9731487889273357,0.9678892733564014,0.9690888119953863,0.002949825580280691,29,False
127,0.1807711124420166,0.006019530158891745,0.030637343724568684,0.0007083386783474749,3.9578855783603256e-05,44,100,4,"{'tree__ccp_alpha': 3.9578855783603256e-05, 'tree__max_depth': 44, 'tree__max_leaf_nodes': 100, 'tree__min_samples_split': 4}",0.9683044982698962,0.9727335640138408,0.9662283737024221,0.9690888119953863,0.002713022454992244,29,False
210,0.20304608345031738,0.004045257556450887,0.030085007349650066,0.002170730747431092,0.00020760362773309489,66,77,3,"{'tree__ccp_alpha': 0.00020760362773309489, 'tree__max_depth': 66, 'tree__max_leaf_nodes': 77, 'tree__min_samples_split': 3}",0.9662283737024221,0.9731487889273357,0.9678892733564014,0.9690888119953863,0.002949825580280691,29,False
156,0.2017077604929606,0.0031417562001165586,0.021594842274983723,0.007135284976875599,0.00018677657484938,64,78,4,"{'tree__ccp_alpha': 0.00018677657484938, 'tree__max_depth': 64, 'tree__max_leaf_nodes': 78, 'tree__min_samples_split': 4}",0.9662283737024221,0.9730103806228374,0.9680276816608997,0.9690888119953863,0.0028686120519879955,29,False
58,0.21244335174560547,0.006757820130937044,0.026773373285929363,0.006587193517514386,0,68,87,8,"{'tree__min_samples_split': 8, 'tree__max_leaf_nodes': 87, 'tree__max_depth': 68, 'tree__ccp_alpha': 0}",0.9732871972318339,0.9698269896193772,0.9703806228373703,0.9711649365628604,0.0015175902379144877,30,True
491,0.20830249786376953,0.008546179429380579,0.023270527521769207,0.007339591430173692,0,60,93,10,"{'tree__min_samples_split': 10, 'tree__max_leaf_nodes': 93, 'tree__max_depth': 60, 'tree__ccp_alpha': 0}",0.9727335640138408,0.9705190311418685,0.9701038062283737,0.971118800461361,0.0011543248907217307,31,True
29,0.2074867089589437,0.008039815832331381,0.026042779286702473,0.007365639442204971,0,57,93,9,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 93, 'tree__max_depth': 57, 'tree__ccp_alpha': 0}",0.9725951557093425,0.9705190311418685,0.9701038062283737,0.9710726643598616,0.0010898280794479863,32,True
291,0.21611571311950684,0.0021652567179447878,0.03128997484842936,5.585896243545666e-05,0,96,85,6,"{'tree__min_samples_split': 6, 'tree__max_leaf_nodes': 85, 'tree__max_depth': 96, 'tree__ccp_alpha': 0}",0.9731487889273357,0.9691349480968858,0.9701038062283737,0.970795847750865,0.0017101502184868197,33,True
272,0.22083648045857748,0.002947696960256423,0.021590709686279297,0.006980136608987078,0,91,85,5,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 85, 'tree__max_depth': 91, 'tree__ccp_alpha': 0}",0.9731487889273357,0.9691349480968858,0.9701038062283737,0.970795847750865,0.0017101502184868197,33,True
128,0.20008746782938638,0.0025834445529817895,0.03125643730163574,9.613916947200753e-06,8.457728685310904e-05,82,78,2,"{'tree__ccp_alpha': 8.457728685310904e-05, 'tree__max_depth': 82, 'tree__max_leaf_nodes': 78, 'tree__min_samples_split': 2}",0.9662283737024221,0.9730103806228374,0.9678892733564014,0.969042675893887,0.0028863653646352396,33,False
91,0.17390020688374838,0.002768941579107638,0.03125190734863281,1.7520115919946514e-06,8.02828893167347e-06,44,97,6,"{'tree__ccp_alpha': 8.02828893167347e-06, 'tree__max_depth': 44, 'tree__max_leaf_nodes': 97, 'tree__min_samples_split': 6}",0.9683044982698962,0.9725951557093425,0.9659515570934256,0.9689504036908881,0.002750423725174397,34,False
315,0.21392130851745605,0.005180971842676239,0.03125135103861491,5.947204250930057e-07,0,83,84,9,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 84, 'tree__max_depth': 83, 'tree__ccp_alpha': 0}",0.9731487889273357,0.9688581314878892,0.970242214532872,0.9707497116493657,0.0017880343598686513,35,True
9,0.2015397548675537,0.0026028207930181417,0.0321958859761556,0.0013339758674728132,5.7989425915499006e-05,55,76,8,"{'tree__ccp_alpha': 5.7989425915499006e-05, 'tree__max_depth': 55, 'tree__max_leaf_nodes': 76, 'tree__min_samples_split': 8}",0.9659515570934256,0.9731487889273357,0.9676124567474048,0.9689042675893886,0.0030769701500407303,35,False
368,0.19379234313964844,0.006990407647798652,0.025922695795694988,0.007283024355356113,1.797404384599527e-06,100,74,5,"{'tree__ccp_alpha': 1.797404384599527e-06, 'tree__max_depth': 100, 'tree__max_leaf_nodes': 74, 'tree__min_samples_split': 5}",0.9653979238754326,0.9728719723183391,0.9674740484429065,0.9685813148788928,0.0031501194952916387,36,False
396,0.1909325122833252,0.003621246492421703,0.027353763580322266,0.007073226998712052,0,52,80,10,"{'tree__min_samples_split': 10, 'tree__max_leaf_nodes': 80, 'tree__max_depth': 52, 'tree__ccp_alpha': 0}",0.9720415224913495,0.970242214532872,0.9698269896193772,0.9707035755478662,0.0009611380233448322,36,True
51,0.19185256958007812,0.003999941535803881,0.03232979774475098,0.001521164209042684,0,51,88,4,"{'tree__min_samples_split': 4, 'tree__max_leaf_nodes': 88, 'tree__max_depth': 51, 'tree__ccp_alpha': 0}",0.9721799307958477,0.9706574394463667,0.9692733564013841,0.9707035755478662,0.0011870523949497967,36,True
423,0.1968557039896647,0.006708849554387788,0.031249841054280598,5.947204250930057e-07,4.7136356724590836e-05,81,74,7,"{'tree__ccp_alpha': 4.7136356724590836e-05, 'tree__max_depth': 81, 'tree__max_leaf_nodes': 74, 'tree__min_samples_split': 7}",0.9653979238754326,0.9728719723183391,0.9673356401384083,0.9685351787773934,0.003166966976097894,37,False
139,0.2272521654764811,0.0037907335090498376,0.029376427332560223,0.0019098840425560003,0,75,84,7,"{'tree__min_samples_split': 7, 'tree__max_leaf_nodes': 84, 'tree__max_depth': 75, 'tree__ccp_alpha': 0}",0.9730103806228374,0.9687197231833911,0.970242214532872,0.9706574394463668,0.0017760901088738274,38,True
204,0.18027742703755698,0.007340575809124836,0.02788090705871582,0.006343691753824572,0.00014813407395911256,43,93,3,"{'tree__ccp_alpha': 0.00014813407395911256, 'tree__max_depth': 43, 'tree__max_leaf_nodes': 93, 'tree__min_samples_split': 3}",0.9673356401384083,0.9721799307958477,0.9659515570934256,0.9684890426758939,0.002670319931439488,38,False
200,0.20646746953328451,0.02193835028273346,0.032207886377970375,0.00237665653538676,0,56,84,9,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 84, 'tree__max_depth': 56, 'tree__ccp_alpha': 0}",0.9721799307958477,0.9701038062283737,0.9695501730103806,0.9706113033448673,0.0011319810054334866,39,True
390,0.21809840202331543,0.0036971217973763735,0.025012493133544922,0.006756722853919079,0,99,84,6,"{'tree__min_samples_split': 6, 'tree__max_leaf_nodes': 84, 'tree__max_depth': 99, 'tree__ccp_alpha': 0}",0.9728719723183391,0.9687197231833911,0.970242214532872,0.9706113033448673,0.0017151215958884365,39,True
370,0.20680157343546549,0.004212031809683736,0.026044925053914387,0.0073609190003203805,0,54,94,4,"{'tree__min_samples_split': 4, 'tree__max_leaf_nodes': 94, 'tree__max_depth': 54, 'tree__ccp_alpha': 0}",0.972318339100346,0.9703806228373703,0.9691349480968858,0.9706113033448673,0.0013098103406300726,39,True
15,0.1896959145863851,0.0031105498177914736,0.031481663386027016,0.0003229010553914628,0,53,84,9,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 84, 'tree__max_depth': 53, 'tree__ccp_alpha': 0}",0.9721799307958477,0.9703806228373703,0.9692733564013841,0.9706113033448673,0.0011977628591231353,39,True
