,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__min_samples_split,param_tree__max_leaf_nodes,param_tree__max_depth,param_tree__ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,param_tree__pruning
110,0.16256380081176758,0.00206665600460565,0.028525511423746746,0.0017086962874718601,2,89,35,0.020121023701887286,"{'tree__ccp_alpha': 0.020121023701887286, 'tree__max_depth': 35, 'tree__max_leaf_nodes': 89, 'tree__min_samples_split': 2}",0.8811072664359861,0.8840138408304499,0.8997923875432526,0.8883044982698962,0.008209374464408,255,True
461,0.14548182487487793,0.0004809684993973963,0.02797396977742513,0.0006609256681132104,5,92,24,0,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 92, 'tree__max_depth': 24, 'tree__ccp_alpha': 0}",0.9566782006920416,0.9537716262975778,0.9568166089965398,0.955755478662053,0.0014039330154281932,255,False
223,0.09821486473083496,0.004958362206372519,0.029510100682576496,0.002629911130098326,10,27,13,0.02010951492397262,"{'tree__ccp_alpha': 0.02010951492397262, 'tree__max_depth': 13, 'tree__max_leaf_nodes': 27, 'tree__min_samples_split': 10}",0.8811072664359861,0.8840138408304499,0.8997923875432526,0.8883044982698962,0.008209374464408,255,True
423,0.14394497871398926,0.0008884085613666466,0.027138233184814453,0.004350446005715649,10,37,78,0,"{'tree__min_samples_split': 10, 'tree__max_leaf_nodes': 37, 'tree__max_depth': 78, 'tree__ccp_alpha': 0}",0.9534948096885814,0.9547404844290658,0.9577854671280277,0.9553402537485582,0.0018022629743598155,256,False
93,0.14450319608052573,0.0015680418719350164,0.025318225224812824,0.002130480962323225,5,37,90,0,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 37, 'tree__max_depth': 90, 'tree__ccp_alpha': 0}",0.9534948096885814,0.9547404844290658,0.9577854671280277,0.9553402537485582,0.0018022629743598155,256,False
171,0.149186372756958,0.01053787719012362,0.025010108947753906,0.006177799558159453,5,37,64,0,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 37, 'tree__max_depth': 64, 'tree__ccp_alpha': 0}",0.9534948096885814,0.9547404844290658,0.9577854671280277,0.9553402537485582,0.0018022629743598155,256,False
31,0.09567586580912273,0.0012584083186130122,0.027412255605061848,0.0006061519474228623,8,63,10,8.407542093262828e-05,"{'tree__ccp_alpha': 8.407542093262828e-05, 'tree__max_depth': 10, 'tree__max_leaf_nodes': 63, 'tree__min_samples_split': 8}",0.8831833910034602,0.8859515570934257,0.892318339100346,0.8871510957324107,0.0038245687245328785,257,True
71,0.09959157307942708,0.004450881888785299,0.028813600540161133,0.0008094161762145241,7,83,10,8.52963412150209e-06,"{'tree__ccp_alpha': 8.52963412150209e-06, 'tree__max_depth': 10, 'tree__max_leaf_nodes': 83, 'tree__min_samples_split': 7}",0.8831833910034602,0.8858131487889274,0.892318339100346,0.8871049596309112,0.00383956600167253,258,True
182,0.09188485145568848,0.006856592167934459,0.029707670211791992,0.0026398828311797917,2,26,10,2.6012542973683472e-05,"{'tree__ccp_alpha': 2.6012542973683472e-05, 'tree__max_depth': 10, 'tree__max_leaf_nodes': 26, 'tree__min_samples_split': 2}",0.8829065743944636,0.8863667820069204,0.8920415224913495,0.8871049596309112,0.003765678233432427,258,True
281,0.09700942039489746,0.003001006113914218,0.02947862943013509,0.0013276738748284097,8,83,10,0.00014771653702132576,"{'tree__ccp_alpha': 0.00014771653702132576, 'tree__max_depth': 10, 'tree__max_leaf_nodes': 83, 'tree__min_samples_split': 8}",0.8829065743944636,0.8863667820069204,0.8920415224913495,0.8871049596309112,0.003765678233432427,258,True
293,0.14862807591756186,0.009274065132377295,0.03040615717569987,0.00497237548696649,5,75,24,0,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 75, 'tree__max_depth': 24, 'tree__ccp_alpha': 0}",0.9565397923875433,0.9530795847750865,0.9561245674740484,0.9552479815455595,0.0015426300804890988,259,False
438,0.1349214712778727,0.0018116637455159413,0.027449925740559895,0.005303355425006557,3,62,24,0,"{'tree__min_samples_split': 3, 'tree__max_leaf_nodes': 62, 'tree__max_depth': 24, 'tree__ccp_alpha': 0}",0.956401384083045,0.9525259515570934,0.9557093425605536,0.954878892733564,0.0016875978000620011,260,False
221,0.14139572779337564,0.0017692787963939586,0.027894020080566406,0.00015147231013369484,3,83,24,0,"{'tree__min_samples_split': 3, 'tree__max_leaf_nodes': 83, 'tree__max_depth': 24, 'tree__ccp_alpha': 0}",0.9552941176470588,0.9533564013840831,0.9559861591695502,0.954878892733564,0.0011130185081259418,260,False
385,0.08978780110677083,0.00013171158622977378,0.02747646967569987,0.00022286967269058737,4,23,10,0.00013847291583095805,"{'tree__ccp_alpha': 0.00013847291583095805, 'tree__max_depth': 10, 'tree__max_leaf_nodes': 23, 'tree__min_samples_split': 4}",0.8827681660899654,0.8863667820069204,0.8920415224913495,0.8870588235294118,0.003817326799250294,261,True
252,0.09505160649617513,0.0007912257245246163,0.022574186325073242,0.007238148612852023,9,75,10,1.279757785589319e-05,"{'tree__ccp_alpha': 1.279757785589319e-05, 'tree__max_depth': 10, 'tree__max_leaf_nodes': 75, 'tree__min_samples_split': 9}",0.8830449826989619,0.8858131487889274,0.892318339100346,0.8870588235294118,0.0038869494384914296,261,True
66,0.14264313379923502,0.0019403637075120035,0.027454376220703125,0.0007545595100550287,8,36,61,0,"{'tree__min_samples_split': 8, 'tree__max_leaf_nodes': 36, 'tree__max_depth': 61, 'tree__ccp_alpha': 0}",0.9529411764705882,0.9540484429065744,0.9566782006920416,0.954555940023068,0.0015672699193968562,262,False
319,0.14560977617899576,0.00439008252073387,0.030243714650472004,0.003295922343275687,9,36,94,0,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 36, 'tree__max_depth': 94, 'tree__ccp_alpha': 0}",0.9529411764705882,0.9540484429065744,0.9566782006920416,0.954555940023068,0.0015672699193968562,262,False
290,0.15688117345174155,0.016549633996792042,0.03199450174967448,0.0008642728922289829,10,36,79,0,"{'tree__min_samples_split': 10, 'tree__max_leaf_nodes': 36, 'tree__max_depth': 79, 'tree__ccp_alpha': 0}",0.9529411764705882,0.9540484429065744,0.9566782006920416,0.954555940023068,0.0015672699193968562,262,False
392,0.09563692410786946,0.0005901525387119565,0.026987552642822266,0.0006116487271502687,5,62,10,0.00043470017413374144,"{'tree__ccp_alpha': 0.00043470017413374144, 'tree__max_depth': 10, 'tree__max_leaf_nodes': 62, 'tree__min_samples_split': 5}",0.8827681660899654,0.8863667820069204,0.8913494809688581,0.8868281430219147,0.0035184638458938904,263,True
231,0.07857354482014973,0.001138442704105541,0.03429126739501953,0.0030405397350596977,9,11,80,0.00032360493870440025,"{'tree__ccp_alpha': 0.00032360493870440025, 'tree__max_depth': 80, 'tree__max_leaf_nodes': 11, 'tree__min_samples_split': 9}",0.8811072664359861,0.8840138408304499,0.8881660899653979,0.8844290657439445,0.002896671216118531,264,True
181,0.09817957878112793,0.015334260568925714,0.02592047055562337,0.0019868649191878795,6,11,70,0.001481656224187237,"{'tree__ccp_alpha': 0.001481656224187237, 'tree__max_depth': 70, 'tree__max_leaf_nodes': 11, 'tree__min_samples_split': 6}",0.8811072664359861,0.8840138408304499,0.8881660899653979,0.8844290657439445,0.002896671216118531,264,True
250,0.14097070693969727,0.0031707972466717134,0.02944350242614746,0.0040287091397240345,9,36,28,0,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 36, 'tree__max_depth': 28, 'tree__ccp_alpha': 0}",0.9530795847750865,0.9537716262975778,0.9566782006920416,0.9545098039215686,0.0015590999076093353,265,False
129,0.09957647323608398,0.0011733993313030526,0.025968631108601887,0.0011551780850109915,6,20,14,0.02107159204921326,"{'tree__ccp_alpha': 0.02107159204921326, 'tree__max_depth': 14, 'tree__max_leaf_nodes': 20, 'tree__min_samples_split': 6}",0.8811072664359861,0.8840138408304499,0.8726643598615917,0.8792618223760092,0.004813656087943701,266,True
359,0.10477574666341145,0.002218894024260212,0.028922001520792644,0.0005677183213119698,10,17,18,0.02123008648144293,"{'tree__ccp_alpha': 0.02123008648144293, 'tree__max_depth': 18, 'tree__max_leaf_nodes': 17, 'tree__min_samples_split': 10}",0.8811072664359861,0.8840138408304499,0.8726643598615917,0.8792618223760092,0.004813656087943701,266,True
21,0.1327669620513916,0.003796118241000749,0.028129418690999348,0.00031613124859320677,8,52,24,0,"{'tree__min_samples_split': 8, 'tree__max_leaf_nodes': 52, 'tree__max_depth': 24, 'tree__ccp_alpha': 0}",0.9550173010380623,0.9521107266435986,0.9551557093425606,0.9540945790080738,0.0014039330154281687,266,False
370,0.14325579007466635,0.002652762698690523,0.029966354370117188,0.0025042208793025792,5,35,71,0,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 35, 'tree__max_depth': 71, 'tree__ccp_alpha': 0}",0.9525259515570934,0.9530795847750865,0.956401384083045,0.954002306805075,0.0017113944167004855,267,False
150,0.14052955309549967,0.005198134838332621,0.033767382303873696,0.000731992418009989,3,35,42,0,"{'tree__min_samples_split': 3, 'tree__max_leaf_nodes': 35, 'tree__max_depth': 42, 'tree__ccp_alpha': 0}",0.9525259515570934,0.9530795847750865,0.956401384083045,0.954002306805075,0.0017113944167004855,267,False
426,0.14618364969889322,0.002680917077867176,0.027401447296142578,0.003964724181220006,5,35,53,0,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 35, 'tree__max_depth': 53, 'tree__ccp_alpha': 0}",0.9525259515570934,0.9530795847750865,0.956401384083045,0.954002306805075,0.0017113944167004855,267,False
111,0.1417983373006185,0.00436394403849423,0.029682477315266926,0.005038361631168075,10,35,100,0,"{'tree__min_samples_split': 10, 'tree__max_leaf_nodes': 35, 'tree__max_depth': 100, 'tree__ccp_alpha': 0}",0.9525259515570934,0.9530795847750865,0.956401384083045,0.954002306805075,0.0017113944167004855,267,False
96,0.1494749387105306,0.004057877512628816,0.027298688888549805,0.004547159893618127,6,35,38,0,"{'tree__min_samples_split': 6, 'tree__max_leaf_nodes': 35, 'tree__max_depth': 38, 'tree__ccp_alpha': 0}",0.9525259515570934,0.9530795847750865,0.956401384083045,0.954002306805075,0.0017113944167004855,267,False
80,0.1398296356201172,0.0024816094944390184,0.02813871701558431,0.00022421019182469233,3,35,45,0,"{'tree__min_samples_split': 3, 'tree__max_leaf_nodes': 35, 'tree__max_depth': 45, 'tree__ccp_alpha': 0}",0.9525259515570934,0.9530795847750865,0.956401384083045,0.954002306805075,0.0017113944167004855,267,False
166,0.09470192591349284,0.0033907480510385235,0.02504905064900716,0.0019860538143978475,9,41,9,6.115412194834048e-05,"{'tree__ccp_alpha': 6.115412194834048e-05, 'tree__max_depth': 9, 'tree__max_leaf_nodes': 41, 'tree__min_samples_split': 9}",0.8690657439446366,0.8726643598615917,0.8768166089965398,0.8728489042675894,0.0031669669760979145,268,True
441,0.12141847610473633,0.03525227985763137,0.03093727429707845,0.013382146184386707,3,89,9,6.087254896918427e-06,"{'tree__ccp_alpha': 6.087254896918427e-06, 'tree__max_depth': 9, 'tree__max_leaf_nodes': 89, 'tree__min_samples_split': 3}",0.8690657439446366,0.8725259515570934,0.8768166089965398,0.8728027681660899,0.003170325728739938,269,True
4,0.0925130844116211,0.0016300032356298176,0.029205322265625,0.0005443931379886975,3,19,9,8.789617767223055e-06,"{'tree__ccp_alpha': 8.789617767223055e-06, 'tree__max_depth': 9, 'tree__max_leaf_nodes': 19, 'tree__min_samples_split': 3}",0.8686505190311419,0.8698961937716263,0.875847750865052,0.8714648212226068,0.003140645430240853,270,True
499,0.09397498766581218,0.0003180120358597098,0.02266867955525716,0.006470630366477484,7,56,9,0.001280953474153106,"{'tree__ccp_alpha': 0.001280953474153106, 'tree__max_depth': 9, 'tree__max_leaf_nodes': 56, 'tree__min_samples_split': 7}",0.8660207612456747,0.8687889273356402,0.8736332179930796,0.8694809688581314,0.0031460626751985818,271,True
115,0.08623170852661133,0.0018175498925898522,0.0263516902923584,0.0025973130698693325,4,10,83,1.178464463241529e-05,"{'tree__ccp_alpha': 1.178464463241529e-05, 'tree__max_depth': 83, 'tree__max_leaf_nodes': 10, 'tree__min_samples_split': 4}",0.8660207612456747,0.8675432525951557,0.8726643598615917,0.8687427912341409,0.002841774135074436,272,True
323,0.08510231971740723,0.0012445030229688426,0.027757565180460613,0.00034876638900114643,9,14,9,0.016217316321418956,"{'tree__ccp_alpha': 0.016217316321418956, 'tree__max_depth': 9, 'tree__max_leaf_nodes': 14, 'tree__min_samples_split': 9}",0.8660207612456747,0.8675432525951557,0.8726643598615917,0.8687427912341409,0.002841774135074436,272,True
8,0.1262048880259196,0.004006826220277552,0.029996156692504883,0.0035355241985360487,6,41,25,0,"{'tree__min_samples_split': 6, 'tree__max_leaf_nodes': 41, 'tree__max_depth': 25, 'tree__ccp_alpha': 0}",0.9529411764705882,0.9522491349480969,0.9562629757785467,0.9538177623990772,0.0017519573283550029,273,False
135,0.09844851493835449,0.00039261785373898017,0.03227710723876953,0.0012129708237454571,2,90,8,1.0308780123283962e-06,"{'tree__ccp_alpha': 1.0308780123283962e-06, 'tree__max_depth': 8, 'tree__max_leaf_nodes': 90, 'tree__min_samples_split': 2}",0.85439446366782,0.8563321799307958,0.8607612456747404,0.8571626297577856,0.0026647343166216688,274,True
499,0.14005533854166666,0.002074453384485056,0.027508894602457683,0.0003752702039524409,2,34,53,0,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 34, 'tree__max_depth': 53, 'tree__ccp_alpha': 0}",0.9519723183391003,0.9522491349480969,0.9555709342560553,0.9532641291810843,0.0016350676029221747,274,False
220,0.14259489377339682,0.001246526061164289,0.028386672337849934,0.0002925958007727933,9,34,76,0,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 34, 'tree__max_depth': 76, 'tree__ccp_alpha': 0}",0.9519723183391003,0.9522491349480969,0.9555709342560553,0.9532641291810843,0.0016350676029221747,274,False
132,0.08838923772176106,0.0011414003942706984,0.029059410095214844,0.004434484951525333,6,83,8,0.0002857464843438761,"{'tree__ccp_alpha': 0.0002857464843438761, 'tree__max_depth': 8, 'tree__max_leaf_nodes': 83, 'tree__min_samples_split': 6}",0.8541176470588235,0.8566089965397924,0.8599307958477509,0.856885813148789,0.0023812665099080033,275,True
38,0.13030425707499185,0.001852760461296431,0.028220574061075848,0.0010995072236248736,5,49,23,0,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 49, 'tree__max_depth': 23, 'tree__ccp_alpha': 0}",0.9536332179930795,0.9511418685121107,0.9532179930795848,0.9526643598615916,0.001089828079448005,276,False
439,0.09177255630493164,0.002048354098685791,0.021597862243652344,0.0068996661607898975,3,74,8,0.003620238845498557,"{'tree__ccp_alpha': 0.003620238845498557, 'tree__max_depth': 8, 'tree__max_leaf_nodes': 74, 'tree__min_samples_split': 3}",0.8513494809688581,0.8539792387543252,0.8567474048442907,0.8540253748558246,0.0022039346551319624,276,True
233,0.18643943468729654,0.006369717779930293,0.02085137367248535,0.007389522781361124,7,93,45,0.02352246042438225,"{'tree__ccp_alpha': 0.02352246042438225, 'tree__max_depth': 45, 'tree__max_leaf_nodes': 93, 'tree__min_samples_split': 7}",0.8513494809688581,0.8539792387543252,0.8567474048442907,0.8540253748558246,0.0022039346551319624,276,True
447,0.08002781867980957,0.003014488509894575,0.03355224927266439,0.0008433689228097354,3,9,14,7.101390985767146e-05,"{'tree__ccp_alpha': 7.101390985767146e-05, 'tree__max_depth': 14, 'tree__max_leaf_nodes': 9, 'tree__min_samples_split': 3}",0.8513494809688581,0.8539792387543252,0.8567474048442907,0.8540253748558246,0.0022039346551319624,276,True
178,0.15023374557495117,0.0019182564547387088,0.027321577072143555,0.0003230657083714465,6,43,77,0.02321374159634368,"{'tree__ccp_alpha': 0.02321374159634368, 'tree__max_depth': 77, 'tree__max_leaf_nodes': 43, 'tree__min_samples_split': 6}",0.8513494809688581,0.8539792387543252,0.8567474048442907,0.8540253748558246,0.0022039346551319624,276,True
135,0.13707351684570312,0.005666967533773261,0.03326710065205892,0.0005922898912241634,4,96,22,0,"{'tree__min_samples_split': 4, 'tree__max_leaf_nodes': 96, 'tree__max_depth': 22, 'tree__ccp_alpha': 0}",0.9534948096885814,0.9507266435986159,0.9519723183391003,0.9520645905420992,0.0011319810054334942,277,False
33,0.13422290484110513,0.002018269309149505,0.027291218439737957,0.0002612169293866617,4,32,95,0,"{'tree__min_samples_split': 4, 'tree__max_leaf_nodes': 32, 'tree__max_depth': 95, 'tree__ccp_alpha': 0}",0.9511418685121107,0.9505882352941176,0.9540484429065744,0.9519261822376008,0.0015175902379145395,278,False
324,0.13671875,0.004832728495992098,0.029941320419311523,0.0049459070484087755,6,32,41,0,"{'tree__min_samples_split': 6, 'tree__max_leaf_nodes': 32, 'tree__max_depth': 41, 'tree__ccp_alpha': 0}",0.9511418685121107,0.9505882352941176,0.9540484429065744,0.9519261822376008,0.0015175902379145395,278,False
127,0.13543264071146646,0.002576647707155515,0.031663099924723305,0.002388780555944083,8,81,22,0,"{'tree__min_samples_split': 8, 'tree__max_leaf_nodes': 81, 'tree__max_depth': 22, 'tree__ccp_alpha': 0}",0.9533564013840831,0.9504498269896193,0.9515570934256056,0.9517877739331028,0.0011977628591231767,280,False
464,0.09602109591166179,0.0014271893912687894,0.024477322896321613,0.0075025767491306485,8,83,8,0.001762857272565757,"{'tree__ccp_alpha': 0.001762857272565757, 'tree__max_depth': 8, 'tree__max_leaf_nodes': 83, 'tree__min_samples_split': 8}",0.8513494809688581,0.852318339100346,0.8567474048442907,0.8534717416378316,0.0023497728402762526,280,True
441,0.1944610277811686,0.018953848360453603,0.050402323404947914,0.004652026159757796,7,31,29,0,"{'tree__min_samples_split': 7, 'tree__max_leaf_nodes': 31, 'tree__max_depth': 29, 'tree__ccp_alpha': 0}",0.9511418685121107,0.9500346020761246,0.9540484429065744,0.9517416378316033,0.0016926354166407725,281,False
230,0.08811553319295247,0.004098737952215295,0.027869224548339844,0.004891852318906893,6,57,7,0.00021932792397403396,"{'tree__ccp_alpha': 0.00021932792397403396, 'tree__max_depth': 7, 'tree__max_leaf_nodes': 57, 'tree__min_samples_split': 6}",0.8382006920415225,0.8395847750865052,0.8433217993079585,0.8403690888119953,0.0021629911270553276,281,True
26,0.14893341064453125,0.004292522691917679,0.031149864196777344,0.0022211542908734823,4,31,63,0,"{'tree__min_samples_split': 4, 'tree__max_leaf_nodes': 31, 'tree__max_depth': 63, 'tree__ccp_alpha': 0}",0.9511418685121107,0.9500346020761246,0.9540484429065744,0.9517416378316033,0.0016926354166407725,281,False
276,0.13651426633199057,0.004852547033653152,0.03007046381632487,0.005903783694632604,10,31,75,0,"{'tree__min_samples_split': 10, 'tree__max_leaf_nodes': 31, 'tree__max_depth': 75, 'tree__ccp_alpha': 0}",0.9511418685121107,0.9500346020761246,0.9540484429065744,0.9517416378316033,0.0016926354166407725,281,False
151,0.13279120127360025,0.0008210172703165241,0.03293736775716146,0.0009383471235402807,2,31,81,0,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 31, 'tree__max_depth': 81, 'tree__ccp_alpha': 0}",0.9511418685121107,0.9500346020761246,0.9540484429065744,0.9517416378316033,0.0016926354166407725,281,False
17,0.1343683401743571,0.002505066543231621,0.027320146560668945,0.0005614640942690534,5,31,36,0,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 31, 'tree__max_depth': 36, 'tree__ccp_alpha': 0}",0.9511418685121107,0.9500346020761246,0.9540484429065744,0.9517416378316033,0.0016926354166407725,281,False
380,0.08220911026000977,0.0008449627323065959,0.02744269371032715,0.00036991029921345435,6,98,7,1.4593876135079587e-06,"{'tree__ccp_alpha': 1.4593876135079587e-06, 'tree__max_depth': 7, 'tree__max_leaf_nodes': 98, 'tree__min_samples_split': 6}",0.8382006920415225,0.8394463667820069,0.8433217993079585,0.840322952710496,0.0021806324886913964,282,True
471,0.07424306869506836,0.005487856881980598,0.0314640204111735,0.0003028399219478422,7,40,7,0.00011045019598606127,"{'tree__ccp_alpha': 0.00011045019598606127, 'tree__max_depth': 7, 'tree__max_leaf_nodes': 40, 'tree__min_samples_split': 7}",0.8382006920415225,0.8393079584775086,0.8433217993079585,0.8402768166089966,0.0022000681001275967,283,True
121,0.08398620287577312,0.0014838130692564322,0.026814619700113933,0.000500672216722449,10,87,7,1.0458382248217168e-05,"{'tree__ccp_alpha': 1.0458382248217168e-05, 'tree__max_depth': 7, 'tree__max_leaf_nodes': 87, 'tree__min_samples_split': 10}",0.8382006920415225,0.8393079584775086,0.8433217993079585,0.8402768166089966,0.0022000681001275967,283,True
21,0.08265240987141927,0.000921263958186356,0.027453502019246418,0.0005190667363694178,2,56,7,1.6657367443022716e-06,"{'tree__ccp_alpha': 1.6657367443022716e-06, 'tree__max_depth': 7, 'tree__max_leaf_nodes': 56, 'tree__min_samples_split': 2}",0.8382006920415225,0.8393079584775086,0.8433217993079585,0.8402768166089966,0.0022000681001275967,283,True
83,0.13611451784769693,0.004078895530926719,0.027135610580444336,0.00029248981653355117,3,75,22,0,"{'tree__min_samples_split': 3, 'tree__max_leaf_nodes': 75, 'tree__max_depth': 22, 'tree__ccp_alpha': 0}",0.9529411764705882,0.9503114186851211,0.9511418685121107,0.9514648212226066,0.0010976126646708142,286,False
322,0.08597151438395183,0.0012427551048189395,0.02765798568725586,0.0003156741219070761,10,69,7,0.0005302151816388328,"{'tree__ccp_alpha': 0.0005302151816388328, 'tree__max_depth': 7, 'tree__max_leaf_nodes': 69, 'tree__min_samples_split': 10}",0.8380622837370242,0.8393079584775086,0.8427681660899654,0.8400461361014994,0.001990814210878124,286,True
325,0.08241089185078938,0.000947528833713504,0.026638507843017578,0.00041508927966226096,9,44,7,0.002882648907677608,"{'tree__ccp_alpha': 0.002882648907677608, 'tree__max_depth': 7, 'tree__max_leaf_nodes': 44, 'tree__min_samples_split': 9}",0.8355709342560553,0.8377854671280277,0.8401384083044983,0.8378316032295271,0.001864948828734288,287,True
87,0.13357758522033691,0.0038383407472406014,0.027859290440877277,0.0002255665172167171,8,30,89,0,"{'tree__min_samples_split': 8, 'tree__max_leaf_nodes': 30, 'tree__max_depth': 89, 'tree__ccp_alpha': 0}",0.9501730103806229,0.9511418685121107,0.9529411764705882,0.9514186851211072,0.0011469252959313283,287,False
119,0.08416318893432617,0.001552586583298813,0.026605685551961262,0.0019185249129287712,2,8,85,0.00026344838481338743,"{'tree__ccp_alpha': 0.00026344838481338743, 'tree__max_depth': 85, 'tree__max_leaf_nodes': 8, 'tree__min_samples_split': 2}",0.8355709342560553,0.8377854671280277,0.8401384083044983,0.8378316032295271,0.001864948828734288,287,True
388,0.128374973932902,0.005300240386267327,0.031179507573445637,0.0028998294999025153,7,30,93,0,"{'tree__min_samples_split': 7, 'tree__max_leaf_nodes': 30, 'tree__max_depth': 93, 'tree__ccp_alpha': 0}",0.9501730103806229,0.9511418685121107,0.9529411764705882,0.9514186851211072,0.0011469252959313283,287,False
391,0.13338279724121094,0.00035427621016195364,0.029311498006184895,0.004637673603551342,5,30,98,0,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 30, 'tree__max_depth': 98, 'tree__ccp_alpha': 0}",0.9501730103806229,0.9511418685121107,0.9529411764705882,0.9514186851211072,0.0011469252959313283,287,False
175,0.1314371426900228,0.0016306560860710813,0.03522968292236328,0.0021304158210836057,10,30,45,0,"{'tree__min_samples_split': 10, 'tree__max_leaf_nodes': 30, 'tree__max_depth': 45, 'tree__ccp_alpha': 0}",0.9501730103806229,0.9511418685121107,0.9529411764705882,0.9514186851211072,0.0011469252959313283,287,False
73,0.0861958662668864,0.009302389887097862,0.029246727625528973,0.0029819056221044114,8,8,70,7.706677408256806e-05,"{'tree__ccp_alpha': 7.706677408256806e-05, 'tree__max_depth': 70, 'tree__max_leaf_nodes': 8, 'tree__min_samples_split': 8}",0.8355709342560553,0.8377854671280277,0.8401384083044983,0.8378316032295271,0.001864948828734288,287,True
443,0.21255898475646973,0.025211859114143725,0.04906614621480306,0.006723312261007593,9,30,59,0,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 30, 'tree__max_depth': 59, 'tree__ccp_alpha': 0}",0.9501730103806229,0.9511418685121107,0.9529411764705882,0.9514186851211072,0.0011469252959313283,287,False
498,0.1314717928568522,0.0015903816753249523,0.02812806765238444,0.000655663528709763,10,30,40,0,"{'tree__min_samples_split': 10, 'tree__max_leaf_nodes': 30, 'tree__max_depth': 40, 'tree__ccp_alpha': 0}",0.9501730103806229,0.9511418685121107,0.9529411764705882,0.9514186851211072,0.0011469252959313283,287,False
168,0.08866167068481445,0.002611378101208568,0.02603920300801595,0.0017251384335515735,7,10,44,0.02956962423317205,"{'tree__ccp_alpha': 0.02956962423317205, 'tree__max_depth': 44, 'tree__max_leaf_nodes': 10, 'tree__min_samples_split': 7}",0.8117647058823529,0.8377854671280277,0.8401384083044983,0.8298961937716264,0.012856832758087106,290,True
72,0.08252191543579102,0.0033346778538841447,0.02709348996480306,0.00041400489044706996,10,66,6,0.00010896465875972817,"{'tree__ccp_alpha': 0.00010896465875972817, 'tree__max_depth': 6, 'tree__max_leaf_nodes': 66, 'tree__min_samples_split': 10}",0.8137024221453287,0.8156401384083045,0.8206228373702422,0.8166551326412917,0.0029149838983033535,291,True
64,0.08364359537760417,0.0027798702685328386,0.02888178825378418,0.0008730135924651138,4,38,6,1.2849461196631536e-05,"{'tree__ccp_alpha': 1.2849461196631536e-05, 'tree__max_depth': 6, 'tree__max_leaf_nodes': 38, 'tree__min_samples_split': 4}",0.8135640138408304,0.8156401384083045,0.8206228373702422,0.8166089965397925,0.00296206706699415,292,True
382,0.07915830612182617,0.0004051174839721695,0.02704771359761556,0.0003138811355623916,8,39,6,1.3807972000684878e-05,"{'tree__ccp_alpha': 1.3807972000684878e-05, 'tree__max_depth': 6, 'tree__max_leaf_nodes': 39, 'tree__min_samples_split': 8}",0.8135640138408304,0.8156401384083045,0.8206228373702422,0.8166089965397925,0.00296206706699415,292,True
88,0.12848504384358725,0.0019091029080141896,0.02762905756632487,0.0004279225558234162,3,55,22,0,"{'tree__min_samples_split': 3, 'tree__max_leaf_nodes': 55, 'tree__max_depth': 22, 'tree__ccp_alpha': 0}",0.9530795847750865,0.9496193771626298,0.9510034602076125,0.9512341407151096,0.0014220101506271885,293,False
362,0.1282517115275065,0.0047467279227460125,0.030895551045735676,0.0020899819092308858,7,37,23,0,"{'tree__min_samples_split': 7, 'tree__max_leaf_nodes': 37, 'tree__max_depth': 23, 'tree__ccp_alpha': 0}",0.9493425605536332,0.9498961937716263,0.9525259515570934,0.9505882352941176,0.0013886889913072625,294,False
212,0.0762924353281657,0.0004049760857322332,0.030374526977539062,0.0011617484091633677,7,7,82,0.00013355463734680617,"{'tree__ccp_alpha': 0.00013355463734680617, 'tree__max_depth': 82, 'tree__max_leaf_nodes': 7, 'tree__min_samples_split': 7}",0.8117647058823529,0.8142560553633218,0.8181314878892734,0.8147174163783161,0.002619620681260145,294,True
365,0.08218622207641602,0.0024892408759432344,0.028233051300048828,8.278035896580859e-05,3,7,92,5.7360397999507984e-05,"{'tree__ccp_alpha': 5.7360397999507984e-05, 'tree__max_depth': 92, 'tree__max_leaf_nodes': 7, 'tree__min_samples_split': 3}",0.8117647058823529,0.8142560553633218,0.8181314878892734,0.8147174163783161,0.002619620681260145,294,True
374,0.14895319938659668,0.007914383981888946,0.03360748291015625,0.0023569961207819813,6,29,81,0,"{'tree__min_samples_split': 6, 'tree__max_leaf_nodes': 29, 'tree__max_depth': 81, 'tree__ccp_alpha': 0}",0.9494809688581315,0.9501730103806229,0.9519723183391003,0.9505420991926182,0.0010500398317638752,295,False
