,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__min_samples_split,param_tree__max_leaf_nodes,param_tree__max_depth,param_tree__ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,param_tree__pruning
315,0.04898293813069662,0.0026162903258853476,0.009308973948160807,0.0009368122290413023,7,32,14,0.25841050903719265,"{'tree__ccp_alpha': 0.25841050903719265, 'tree__max_depth': 14, 'tree__max_leaf_nodes': 32, 'tree__min_samples_split': 7}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
404,0.05289451281229655,0.003617967408685991,0.009270429611206055,0.0004417000448317609,8,50,38,9.8022357045598,"{'tree__ccp_alpha': 9.8022357045598, 'tree__max_depth': 38, 'tree__max_leaf_nodes': 50, 'tree__min_samples_split': 8}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
316,0.05936932563781738,0.006114694393526293,0.010913530985514322,0.0009353062571677056,3,68,36,7.204195261606701,"{'tree__ccp_alpha': 7.204195261606701, 'tree__max_depth': 36, 'tree__max_leaf_nodes': 68, 'tree__min_samples_split': 3}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
429,0.04832315444946289,0.005152685048410125,0.010630369186401367,0.0008567184080803615,9,39,50,7.133752725658731,"{'tree__ccp_alpha': 7.133752725658731, 'tree__max_depth': 50, 'tree__max_leaf_nodes': 39, 'tree__min_samples_split': 9}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
304,0.0399466355641683,0.003922238638065689,0.007910887400309244,0.004660816706696317,6,14,56,0.2961731638316361,"{'tree__ccp_alpha': 0.2961731638316361, 'tree__max_depth': 56, 'tree__max_leaf_nodes': 14, 'tree__min_samples_split': 6}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
432,0.057744503021240234,0.0029311234221401513,0.008751869201660156,0.006890981603328702,8,66,92,4.822795919383523,"{'tree__ccp_alpha': 4.822795919383523, 'tree__max_depth': 92, 'tree__max_leaf_nodes': 66, 'tree__min_samples_split': 8}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
433,0.04692753156026205,0.0018839779732539132,0.008651018142700195,0.0019749940706780605,4,32,75,1.3080053578865751,"{'tree__ccp_alpha': 1.3080053578865751, 'tree__max_depth': 75, 'tree__max_leaf_nodes': 32, 'tree__min_samples_split': 4}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
379,0.028525352478027344,0.005348617706158067,0.0075223445892333984,0.003777965191700494,4,5,56,2.732544572829251,"{'tree__ccp_alpha': 2.732544572829251, 'tree__max_depth': 56, 'tree__max_leaf_nodes': 5, 'tree__min_samples_split': 4}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
453,0.04066077868143717,0.004849992741182453,0.010973930358886719,0.00017157702669482426,7,18,18,4.1106478887055315,"{'tree__ccp_alpha': 4.1106478887055315, 'tree__max_depth': 18, 'tree__max_leaf_nodes': 18, 'tree__min_samples_split': 7}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
403,0.04555646578470866,0.0016187102257912752,0.010299762090047201,0.0011565046298890255,10,27,87,0.21076896637783518,"{'tree__ccp_alpha': 0.21076896637783518, 'tree__max_depth': 87, 'tree__max_leaf_nodes': 27, 'tree__min_samples_split': 10}",0.5685111989459816,0.5678524374176548,0.5678524374176548,0.5680720245937637,0.0003105431625764529,353,True
