,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__max_depth,param_tree__max_leaf_nodes,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,param_tree__pruning
21,0.15234843889872232,0.009307613432879084,0.029347340265909832,0.0022060617908466725,0.0012397265356711078,29,47,3,"{'tree__ccp_alpha': 0.0012397265356711078, 'tree__max_depth': 29, 'tree__max_leaf_nodes': 47, 'tree__min_samples_split': 3}",0.9530795847750865,0.9505882352941176,0.9540484429065744,0.9525720876585928,0.0014574919491516956,15,False
36,0.19064720471700033,0.008356983313267001,0.033103624979654946,0.003163570992212016,0,44,65,2,"{'tree__min_samples_split': 2, 'tree__max_leaf_nodes': 65, 'tree__max_depth': 44, 'tree__ccp_alpha': 0}",0.9660899653979239,0.9670588235294117,0.9684429065743945,0.9671972318339099,0.0009655570720394979,15,True
32,0.19467337926228842,0.005574959977563207,0.02934106190999349,0.0008176532486202972,0,58,63,9,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 63, 'tree__max_depth': 58, 'tree__ccp_alpha': 0}",0.9655363321799308,0.9667820069204153,0.9676124567474048,0.9666435986159169,0.0008532060903762988,16,True
38,0.2030173142751058,0.003347794238466891,0.030731598536173504,0.0018498384063354086,0.0016656380858066663,80,68,6,"{'tree__ccp_alpha': 0.0016656380858066663, 'tree__max_depth': 80, 'tree__max_leaf_nodes': 68, 'tree__min_samples_split': 6}",0.95280276816609,0.9494809688581315,0.9532179930795848,0.951833910034602,0.0016723939063798747,16,False
10,0.1745743751525879,0.003233183447907093,0.033693790435791016,0.006835971185521913,0,38,84,5,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 84, 'tree__max_depth': 38, 'tree__ccp_alpha': 0}",0.9645674740484429,0.9644290657439446,0.9663667820069204,0.965121107266436,0.0008826355926047962,17,True
33,0.14938871065775552,0.0045926669406449105,0.031741698582967125,0.0005429478173563282,0.0016240435565150688,36,30,7,"{'tree__ccp_alpha': 0.0016240435565150688, 'tree__max_depth': 36, 'tree__max_leaf_nodes': 30, 'tree__min_samples_split': 7}",0.9498961937716263,0.9482352941176471,0.9501730103806229,0.9494348327566321,0.0008556972083502328,17,False
43,0.1975555419921875,0.006448395133043307,0.03179160753885905,0.0020023497588346796,0,41,59,9,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 59, 'tree__max_depth': 41, 'tree__ccp_alpha': 0}",0.9647058823529412,0.9641522491349481,0.9655363321799308,0.9647981545559401,0.0005688040602508959,18,True
43,0.12453111012776692,0.0040222232039797854,0.02955452601114909,0.0009550577566747255,3.687278140790052e-05,50,24,8,"{'tree__ccp_alpha': 3.687278140790052e-05, 'tree__max_depth': 50, 'tree__max_leaf_nodes': 24, 'tree__min_samples_split': 8}",0.9411764705882353,0.9393771626297578,0.9424221453287197,0.9409919261822376,0.001249939301881797,18,False
23,0.1861878236134847,0.010599626411331046,0.031734307607014976,0.0007624384688900346,0,77,52,3,"{'tree__min_samples_split': 3, 'tree__max_leaf_nodes': 52, 'tree__max_depth': 77, 'tree__ccp_alpha': 0}",0.9619377162629758,0.9640138408304498,0.9640138408304498,0.9633217993079585,0.0009786945068326067,19,True
39,0.1240083376566569,0.003347830426956973,0.02860291798909505,0.00032731923587061087,0.002629808424625884,41,23,6,"{'tree__ccp_alpha': 0.002629808424625884, 'tree__max_depth': 41, 'tree__max_leaf_nodes': 23, 'tree__min_samples_split': 6}",0.9392387543252595,0.9373010380622837,0.9406228373702422,0.9390542099192619,0.0013623827506559192,19,False
