,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__max_depth,param_tree__max_leaf_nodes,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,tree__max_depth,tree__min_samples_split,tree__max_leaf_nodes,tree__ccp_alpha
89,0.2275878588358561,0.006079827108298569,0.03756340344746908,0.0051029708596406565,0,70,57,7,"{'tree__ccp_alpha': 0, 'tree__max_depth': 70, 'tree__max_leaf_nodes': 57, 'tree__min_samples_split': 7}",0.9641522491349481,0.9658131487889273,0.9660899653979239,0.9653517877739332,0.0008556972083502328,38,70,7,57,0.0
115,0.17989452679951987,0.004114870911315538,0.02990579605102539,0.0006664098262051102,0,66,57,7,"{'tree__ccp_alpha': 0, 'tree__max_depth': 66, 'tree__max_leaf_nodes': 57, 'tree__min_samples_split': 7}",0.9642906574394464,0.965674740484429,0.9660899653979239,0.9653517877739332,0.0007692425375101582,38,66,7,57,0.0
167,0.17491618792215982,0.002429448012449343,0.026444673538208008,0.0011442777604567947,0,38,88,8,"{'tree__ccp_alpha': 0, 'tree__max_depth': 38, 'tree__max_leaf_nodes': 88, 'tree__min_samples_split': 8}",0.9653979238754326,0.9633217993079585,0.9658131487889273,0.9648442906574394,0.001089828079448005,40,38,8,88,0.0
56,0.16223867734273276,0.002475112324455306,0.03429365158081055,0.004192477391399642,0,40,59,3,"{'tree__ccp_alpha': 0, 'tree__max_depth': 40, 'tree__max_leaf_nodes': 59, 'tree__min_samples_split': 3}",0.9635986159169551,0.9647058823529412,0.9649826989619377,0.9644290657439446,0.0005979922213063451,41,40,3,59,0.0
165,0.1796889305114746,0.0008142896321153283,0.029972235361735027,0.0007523246370737443,5.961871280164308e-06,90,55,4,"{'tree__ccp_alpha': 5.961871280164308e-06, 'tree__max_depth': 90, 'tree__max_leaf_nodes': 55, 'tree__min_samples_split': 4}",0.9624913494809688,0.9653979238754326,0.9647058823529412,0.9641983852364476,0.0012396797086546454,42,90,4,55,5.961871280164308e-06
184,0.18030707041422525,0.0023853222549084564,0.023157596588134766,0.0043411007969782036,1.382763482655003e-05,93,54,10,"{'tree__ccp_alpha': 1.382763482655003e-05, 'tree__max_depth': 93, 'tree__max_leaf_nodes': 54, 'tree__min_samples_split': 10}",0.9626297577854671,0.9649826989619377,0.9635986159169551,0.9637370242214532,0.0009655570720394927,43,93,10,54,1.382763482655003e-05
65,0.16833694775899252,0.003901102809145801,0.026498874028523762,0.0020519844697059184,0,36,74,5,"{'tree__ccp_alpha': 0, 'tree__max_depth': 36, 'tree__max_leaf_nodes': 74, 'tree__min_samples_split': 5}",0.9642906574394464,0.962076124567474,0.9638754325259515,0.9634140715109574,0.000961138023344866,44,36,5,74,0.0
48,0.16708739598592123,0.0005451484590858769,0.026735226313273113,0.0003384834276387257,0,93,53,6,"{'tree__ccp_alpha': 0, 'tree__max_depth': 93, 'tree__max_leaf_nodes': 53, 'tree__min_samples_split': 6}",0.9624913494809688,0.9640138408304498,0.9634602076124568,0.9633217993079585,0.0006292125350397376,45,93,6,53,0.0
49,0.17342122395833334,0.009100511182518945,0.03279240926106771,0.005564994203487707,1.7666990397826884e-05,68,52,7,"{'tree__ccp_alpha': 1.7666990397826884e-05, 'tree__max_depth': 68, 'tree__max_leaf_nodes': 52, 'tree__min_samples_split': 7}",0.9617993079584775,0.9630449826989619,0.9627681660899654,0.9625374855824682,0.0005340639862879071,46,68,7,52,1.7666990397826884e-05
181,0.16780948638916016,0.002652015775097891,0.030550320943196613,0.002602049868135135,0,76,52,7,"{'tree__ccp_alpha': 0, 'tree__max_depth': 76, 'tree__max_leaf_nodes': 52, 'tree__min_samples_split': 7}",0.9616608996539793,0.9630449826989619,0.9627681660899654,0.9624913494809689,0.000597992221306345,47,76,7,52,0.0
160,0.18437687555948892,0.018782512350990807,0.028650363286336262,0.001248133327952486,0,34,97,10,"{'tree__ccp_alpha': 0, 'tree__max_depth': 34, 'tree__max_leaf_nodes': 97, 'tree__min_samples_split': 10}",0.9623529411764706,0.9609688581314879,0.9634602076124568,0.9622606689734718,0.0010191797939734478,48,34,10,97,0.0
166,0.16022523244222006,0.0023545027741518915,0.029657920201619465,0.0011949349116283313,0,34,65,5,"{'tree__ccp_alpha': 0, 'tree__max_depth': 34, 'tree__max_leaf_nodes': 65, 'tree__min_samples_split': 5}",0.9611072664359862,0.9612456747404844,0.9635986159169551,0.9619838523644751,0.0011432075380266701,49,34,5,65,0.0
10,0.16622193654378256,0.002095055312419923,0.028182188669840496,0.00019404619807856765,2.0077703998490652e-05,79,51,5,"{'tree__ccp_alpha': 2.0077703998490652e-05, 'tree__max_depth': 79, 'tree__max_leaf_nodes': 51, 'tree__min_samples_split': 5}",0.9609688581314879,0.9623529411764706,0.9622145328719723,0.961845444059977,0.0006224100375193612,50,79,5,51,2.0077703998490652e-05
