,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__max_depth,param_tree__max_leaf_nodes,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,tree__max_depth,tree__min_samples_split,tree__max_leaf_nodes,tree__ccp_alpha
73,0.07239039738972981,0.00034408409494088434,0.027775923411051433,0.0005460178415704635,5.546204137837817e-05,86,5,2,"{'tree__ccp_alpha': 5.546204137837817e-05, 'tree__max_depth': 86, 'tree__max_leaf_nodes': 5, 'tree__min_samples_split': 2}",0.7555709342560554,0.7552941176470588,0.7580622837370242,0.7563091118800461,0.0012448200750387224,149,86,2,5,5.546204137837817e-05
33,0.20787787437438965,0.001951581314571497,0.03755720456441244,0.0005940920364826788,0.07302796763483878,54,83,6,"{'tree__ccp_alpha': 0.07302796763483878, 'tree__max_depth': 54, 'tree__max_leaf_nodes': 83, 'tree__min_samples_split': 6}",0.7175086505190311,0.7177854671280277,0.7217993079584775,0.7190311418685121,0.001960648614613661,153,54,6,83,0.07302796763483878
36,0.16289091110229492,0.002038838938462322,0.037661472956339516,0.000502922290473822,0.05597629908429385,64,45,9,"{'tree__ccp_alpha': 0.05597629908429385, 'tree__max_depth': 64, 'tree__max_leaf_nodes': 45, 'tree__min_samples_split': 9}",0.7175086505190311,0.7177854671280277,0.7217993079584775,0.7190311418685121,0.001960648614613661,153,64,9,45,0.05597629908429385
5,0.07024677594502766,0.002031581349744898,0.028191248575846355,0.0007534120236530658,0,73,4,2,"{'tree__ccp_alpha': 0, 'tree__max_depth': 73, 'tree__max_leaf_nodes': 4, 'tree__min_samples_split': 2}",0.7175086505190311,0.7177854671280277,0.7217993079584775,0.7190311418685121,0.001960648614613661,153,73,2,4,0.0
107,0.12230896949768066,0.0006989048061301678,0.026973247528076172,0.00158579408620919,0.0722826812277369,17,68,5,"{'tree__ccp_alpha': 0.0722826812277369, 'tree__max_depth': 17, 'tree__max_leaf_nodes': 68, 'tree__min_samples_split': 5}",0.7175086505190311,0.7177854671280277,0.7217993079584775,0.7190311418685121,0.001960648614613661,153,17,5,68,0.0722826812277369
31,0.23251843452453613,0.0002470148419326104,0.04071648915608724,0.0015195753898849902,0.05671834862778082,66,96,9,"{'tree__ccp_alpha': 0.05671834862778082, 'tree__max_depth': 66, 'tree__max_leaf_nodes': 96, 'tree__min_samples_split': 9}",0.7175086505190311,0.7177854671280277,0.7217993079584775,0.7190311418685121,0.001960648614613661,153,66,9,96,0.05671834862778082
154,0.07135923703511556,0.000718878692150436,0.028636614481608074,0.000327846747974712,0.003190115477960693,76,4,6,"{'tree__ccp_alpha': 0.003190115477960693, 'tree__max_depth': 76, 'tree__max_leaf_nodes': 4, 'tree__min_samples_split': 6}",0.7175086505190311,0.7177854671280277,0.7217993079584775,0.7190311418685121,0.001960648614613661,153,76,6,4,0.003190115477960693
112,0.14438700675964355,0.0028767607950933058,0.027395009994506836,0.0007574334995316211,0.08117106793514463,28,54,8,"{'tree__ccp_alpha': 0.08117106793514463, 'tree__max_depth': 28, 'tree__max_leaf_nodes': 54, 'tree__min_samples_split': 8}",0.7175086505190311,0.7177854671280277,0.7217993079584775,0.7190311418685121,0.001960648614613661,153,28,8,54,0.08117106793514463
56,0.07259790102640788,0.0009315745493908188,0.028062184651692707,0.0006194504491554391,0.057156068946243116,49,5,2,"{'tree__ccp_alpha': 0.057156068946243116, 'tree__max_depth': 49, 'tree__max_leaf_nodes': 5, 'tree__min_samples_split': 2}",0.7175086505190311,0.7177854671280277,0.7217993079584775,0.7190311418685121,0.001960648614613661,153,49,2,5,0.057156068946243116
70,0.07194797197977702,0.002854054350869761,0.025951067606608074,0.0003312112258606723,0.004894985076552407,80,4,6,"{'tree__ccp_alpha': 0.004894985076552407, 'tree__max_depth': 80, 'tree__max_leaf_nodes': 4, 'tree__min_samples_split': 6}",0.7175086505190311,0.7177854671280277,0.7217993079584775,0.7190311418685121,0.001960648614613661,153,80,6,4,0.004894985076552407
105,0.07084337870279948,0.000270087060914616,0.02789926528930664,0.00043281218546042363,0.0003754094320426255,46,4,9,"{'tree__ccp_alpha': 0.0003754094320426255, 'tree__max_depth': 46, 'tree__max_leaf_nodes': 4, 'tree__min_samples_split': 9}",0.7175086505190311,0.7177854671280277,0.7217993079584775,0.7190311418685121,0.001960648614613661,153,46,9,4,0.0003754094320426255
171,0.09439881642659505,0.0011233125757696423,0.0272371768951416,0.0009180898204237644,0.05497875895332131,9,54,9,"{'tree__ccp_alpha': 0.05497875895332131, 'tree__max_depth': 9, 'tree__max_leaf_nodes': 54, 'tree__min_samples_split': 9}",0.7175086505190311,0.7177854671280277,0.7217993079584775,0.7190311418685121,0.001960648614613661,153,9,9,54,0.05497875895332131
99,0.06733067830403645,0.0013526595573705555,0.02690879503885905,0.0011241524298105307,0,43,3,2,"{'tree__ccp_alpha': 0, 'tree__max_depth': 43, 'tree__max_leaf_nodes': 3, 'tree__min_samples_split': 2}",0.6352941176470588,0.636401384083045,0.6380622837370242,0.6365859284890427,0.0011376081205017859,164,43,2,3,0.0
89,0.06509176890055339,0.0015107311234149928,0.029253482818603516,0.0025356821664358196,0,58,3,2,"{'tree__ccp_alpha': 0, 'tree__max_depth': 58, 'tree__max_leaf_nodes': 3, 'tree__min_samples_split': 2}",0.6352941176470588,0.636401384083045,0.6380622837370242,0.6365859284890427,0.0011376081205017859,164,58,2,3,0.0
44,0.0663004716237386,0.00139337535004398,0.027534643809000652,0.0008879855373507418,0,18,3,9,"{'tree__ccp_alpha': 0, 'tree__max_depth': 18, 'tree__max_leaf_nodes': 3, 'tree__min_samples_split': 9}",0.6352941176470588,0.636401384083045,0.6380622837370242,0.6365859284890427,0.0011376081205017859,164,18,9,3,0.0
164,0.16464988390604654,0.002884317149923778,0.027872800827026367,0.0006547306998828485,0.12458282141936142,34,88,7,"{'tree__ccp_alpha': 0.12458282141936142, 'tree__max_depth': 34, 'tree__max_leaf_nodes': 88, 'tree__min_samples_split': 7}",0.5262283737024221,0.5259515570934256,0.5260899653979239,0.5260899653979239,0.00011300990739486084,167,34,7,88,0.12458282141936142
22,0.09910345077514648,0.0024435127457188626,0.03900678952534994,0.001702037761379201,0.10909842263855314,13,16,6,"{'tree__ccp_alpha': 0.10909842263855314, 'tree__max_depth': 13, 'tree__max_leaf_nodes': 16, 'tree__min_samples_split': 6}",0.5262283737024221,0.5259515570934256,0.5260899653979239,0.5260899653979239,0.00011300990739486084,167,13,6,16,0.10909842263855314
16,0.1994496981302897,0.0044514538474648094,0.027337074279785156,0.0007732024673812765,0.12839541895945691,67,70,5,"{'tree__ccp_alpha': 0.12839541895945691, 'tree__max_depth': 67, 'tree__max_leaf_nodes': 70, 'tree__min_samples_split': 5}",0.5262283737024221,0.5259515570934256,0.5260899653979239,0.5260899653979239,0.00011300990739486084,167,67,5,70,0.12839541895945691
108,0.06330506006876628,0.002625496889976159,0.028442859649658203,0.000725535301769601,0,38,2,9,"{'tree__ccp_alpha': 0, 'tree__max_depth': 38, 'tree__max_leaf_nodes': 2, 'tree__min_samples_split': 9}",0.5262283737024221,0.5259515570934256,0.5260899653979239,0.5260899653979239,0.00011300990739486084,167,38,9,2,0.0
15,0.07148496309916179,0.010234539761315284,0.02650562922159831,0.0035125532324415776,0.0005840639888386283,86,2,3,"{'tree__ccp_alpha': 0.0005840639888386283, 'tree__max_depth': 86, 'tree__max_leaf_nodes': 2, 'tree__min_samples_split': 3}",0.5262283737024221,0.5259515570934256,0.5260899653979239,0.5260899653979239,0.00011300990739486084,167,86,3,2,0.0005840639888386283
18,0.22832878430684408,0.0029979902450201776,0.025808016459147137,0.0020868928206421175,31.46612629437444,82,92,4,"{'tree__ccp_alpha': 31.46612629437444, 'tree__max_depth': 82, 'tree__max_leaf_nodes': 92, 'tree__min_samples_split': 4}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,82,4,92,31.46612629437444
21,0.08439381917317708,0.0016120642366547534,0.026027917861938477,0.0014554689511187045,0.4718000222521265,15,8,9,"{'tree__ccp_alpha': 0.4718000222521265, 'tree__max_depth': 15, 'tree__max_leaf_nodes': 8, 'tree__min_samples_split': 9}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,15,9,8,0.4718000222521265
50,0.2016441822052002,0.001744226166524416,0.029866139094034832,0.0025050944232196857,1.2454916889107017,93,78,9,"{'tree__ccp_alpha': 1.2454916889107017, 'tree__max_depth': 93, 'tree__max_leaf_nodes': 78, 'tree__min_samples_split': 9}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,93,9,78,1.2454916889107017
14,0.1986407438913981,0.003464825470705582,0.0314780076344808,0.0006141013555574622,36.03525428039103,85,70,3,"{'tree__ccp_alpha': 36.03525428039103, 'tree__max_depth': 85, 'tree__max_leaf_nodes': 70, 'tree__min_samples_split': 3}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,85,3,70,36.03525428039103
23,0.16005373001098633,0.001419511624244876,0.03632028897603353,0.0018936072943891622,1.2837404393754548,47,41,9,"{'tree__ccp_alpha': 1.2837404393754548, 'tree__max_depth': 47, 'tree__max_leaf_nodes': 41, 'tree__min_samples_split': 9}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,47,9,41,1.2837404393754548
8,0.07787307103474934,0.0023939576192917324,0.02588375409444173,0.0032513599504498183,0.21973003693442228,33,6,4,"{'tree__ccp_alpha': 0.21973003693442228, 'tree__max_depth': 33, 'tree__max_leaf_nodes': 6, 'tree__min_samples_split': 4}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,33,4,6,0.21973003693442228
187,0.22224044799804688,0.013416116226173287,0.04047123591105143,0.00814308613526737,0.2840004888908932,95,64,6,"{'tree__ccp_alpha': 0.2840004888908932, 'tree__max_depth': 95, 'tree__max_leaf_nodes': 64, 'tree__min_samples_split': 6}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,95,6,64,0.2840004888908932
48,0.15512450536092123,0.00330485488919135,0.026855866114298504,0.00044084213489300735,3.0687059395577094,95,45,6,"{'tree__ccp_alpha': 3.0687059395577094, 'tree__max_depth': 95, 'tree__max_leaf_nodes': 45, 'tree__min_samples_split': 6}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,95,6,45,3.0687059395577094
1,0.13097802797953287,0.000942886799887229,0.028632402420043945,0.00154851743245225,0.7190376211382936,74,31,10,"{'tree__ccp_alpha': 0.7190376211382936, 'tree__max_depth': 74, 'tree__max_leaf_nodes': 31, 'tree__min_samples_split': 10}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,74,10,31,0.7190376211382936
49,0.11034115155537923,0.007362125592146602,0.029294729232788086,0.0008434023452664171,0.4500885125271563,13,84,4,"{'tree__ccp_alpha': 0.4500885125271563, 'tree__max_depth': 13, 'tree__max_leaf_nodes': 84, 'tree__min_samples_split': 4}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,13,4,84,0.4500885125271563
59,0.08488551775614421,0.0023860276128147067,0.02652422587076823,0.0014620534672439782,0.49587028816334167,7,99,2,"{'tree__ccp_alpha': 0.49587028816334167, 'tree__max_depth': 7, 'tree__max_leaf_nodes': 99, 'tree__min_samples_split': 2}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,7,2,99,0.49587028816334167
72,0.14743685722351074,0.0038874733995628184,0.030252854029337566,0.002315479214923388,0.23801193141641183,81,40,6,"{'tree__ccp_alpha': 0.23801193141641183, 'tree__max_depth': 81, 'tree__max_leaf_nodes': 40, 'tree__min_samples_split': 6}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,81,6,40,0.23801193141641183
157,0.10559717814127605,0.0010252595916141554,0.028546730677286785,0.0005470775434093537,5.7235417718943085,14,32,10,"{'tree__ccp_alpha': 5.7235417718943085, 'tree__max_depth': 14, 'tree__max_leaf_nodes': 32, 'tree__min_samples_split': 10}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,14,10,32,5.7235417718943085
165,0.21007021268208823,0.004152550919851416,0.02795267105102539,0.0004614414469795547,0.19930593080625492,68,82,7,"{'tree__ccp_alpha': 0.19930593080625492, 'tree__max_depth': 68, 'tree__max_leaf_nodes': 82, 'tree__min_samples_split': 7}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,68,7,82,0.19930593080625492
156,0.13164250055948892,0.003645459859187526,0.027195453643798828,0.0016627069320531095,5.632631713101805,82,27,8,"{'tree__ccp_alpha': 5.632631713101805, 'tree__max_depth': 82, 'tree__max_leaf_nodes': 27, 'tree__min_samples_split': 8}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,82,8,27,5.632631713101805
148,0.10048937797546387,0.00026394440689355884,0.027439117431640625,0.0021149148305584413,0.3395949260255119,75,15,3,"{'tree__ccp_alpha': 0.3395949260255119, 'tree__max_depth': 75, 'tree__max_leaf_nodes': 15, 'tree__min_samples_split': 3}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,75,3,15,0.3395949260255119
139,0.15721925099690756,0.0005147713252905042,0.031131903330485027,0.0023826966111913793,13.034130571181397,75,46,7,"{'tree__ccp_alpha': 13.034130571181397, 'tree__max_depth': 75, 'tree__max_leaf_nodes': 46, 'tree__min_samples_split': 7}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,75,7,46,13.034130571181397
126,0.12880825996398926,0.0027609746265222965,0.026988824208577473,0.00017855098605690245,1.4506063827598108,21,56,9,"{'tree__ccp_alpha': 1.4506063827598108, 'tree__max_depth': 21, 'tree__max_leaf_nodes': 56, 'tree__min_samples_split': 9}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,21,9,56,1.4506063827598108
122,0.06339891751607259,0.0005104643051941994,0.028137922286987305,0.000712998032379998,0.9560959204533822,38,2,9,"{'tree__ccp_alpha': 0.9560959204533822, 'tree__max_depth': 38, 'tree__max_leaf_nodes': 2, 'tree__min_samples_split': 9}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,38,9,2,0.9560959204533822
71,0.16856209437052408,0.003727272126208704,0.029907941818237305,0.00237588396319308,0.3013317547657613,89,52,8,"{'tree__ccp_alpha': 0.3013317547657613, 'tree__max_depth': 89, 'tree__max_leaf_nodes': 52, 'tree__min_samples_split': 8}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,89,8,52,0.3013317547657613
113,0.08984120686848958,0.003377186800843585,0.03049580256144206,0.002695004666749013,39.978200821834925,9,84,4,"{'tree__ccp_alpha': 39.978200821834925, 'tree__max_depth': 9, 'tree__max_leaf_nodes': 84, 'tree__min_samples_split': 4}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,9,4,84,39.978200821834925
174,0.16460386912027994,0.0020020423366479633,0.027503252029418945,0.0005924725196684293,0.6213923305809258,39,59,7,"{'tree__ccp_alpha': 0.6213923305809258, 'tree__max_depth': 39, 'tree__max_leaf_nodes': 59, 'tree__min_samples_split': 7}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,39,7,59,0.6213923305809258
175,0.2018121878306071,0.003497214358480659,0.025285720825195312,0.0013929961679056242,0.28057747844999853,52,86,3,"{'tree__ccp_alpha': 0.28057747844999853, 'tree__max_depth': 52, 'tree__max_leaf_nodes': 86, 'tree__min_samples_split': 3}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,52,3,86,0.28057747844999853
97,0.19368354479471842,0.0034731909647156426,0.027915159861246746,0.0020038322556267846,0.31540461677327564,60,73,10,"{'tree__ccp_alpha': 0.31540461677327564, 'tree__max_depth': 60, 'tree__max_leaf_nodes': 73, 'tree__min_samples_split': 10}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,60,10,73,0.31540461677327564
91,0.17120361328125,0.0013423132147249185,0.027655283610026043,0.00023005060737664245,0.6862145886798944,95,54,3,"{'tree__ccp_alpha': 0.6862145886798944, 'tree__max_depth': 95, 'tree__max_leaf_nodes': 54, 'tree__min_samples_split': 3}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,95,3,54,0.6862145886798944
82,0.09740591049194336,0.0016363824511796267,0.02738054593404134,4.733047510391934e-05,3.487350931338211,13,16,2,"{'tree__ccp_alpha': 3.487350931338211, 'tree__max_depth': 13, 'tree__max_leaf_nodes': 16, 'tree__min_samples_split': 2}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,13,2,16,3.487350931338211
79,0.19881836573282877,0.0013830177315485835,0.026426315307617188,0.0008851672628793517,5.363550820060062,52,95,7,"{'tree__ccp_alpha': 5.363550820060062, 'tree__max_depth': 52, 'tree__max_leaf_nodes': 95, 'tree__min_samples_split': 7}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,52,7,95,5.363550820060062
198,0.16759022076924643,0.0039691145986293416,0.025157054265340168,0.003016549339251563,1.0291626168063126,38,62,7,"{'tree__ccp_alpha': 1.0291626168063126, 'tree__max_depth': 38, 'tree__max_leaf_nodes': 62, 'tree__min_samples_split': 7}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,38,7,62,1.0291626168063126
199,0.12731210390726724,0.0015346999348074511,0.02795998255411784,0.00025254866799119595,30.09013355746784,78,26,7,"{'tree__ccp_alpha': 30.09013355746784, 'tree__max_depth': 78, 'tree__max_leaf_nodes': 26, 'tree__min_samples_split': 7}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,172,78,7,26,30.09013355746784
