,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__max_depth,param_tree__max_leaf_nodes,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,tree__max_depth,tree__min_samples_split,tree__max_leaf_nodes,tree__ccp_alpha
133,0.16300384203592935,0.0026329289956411144,0.03041418393452962,0.0010547371769080419,1.3526113879542326e-05,38,83,9,"{'tree__ccp_alpha': 1.3526113879542326e-05, 'tree__max_depth': 38, 'tree__max_leaf_nodes': 83, 'tree__min_samples_split': 9}",0.96719723183391,0.96719723183391,0.965121107266436,0.9665051903114187,0.0009786945068326067,40,38,9,83,1.3526113879542326e-05
189,0.17093610763549805,0.0008962492971510115,0.02626212437947591,0.004422026509920258,0,96,56,6,"{'tree__ccp_alpha': 0, 'tree__max_depth': 96, 'tree__max_leaf_nodes': 56, 'tree__min_samples_split': 6}",0.9673356401384083,0.9663667820069204,0.9633217993079585,0.9656747404844291,0.0017101502184868047,41,96,6,56,0.0
20,0.18742911020914713,0.005371479692906806,0.04077498118082682,0.001966578441443817,0,94,56,4,"{'tree__ccp_alpha': 0, 'tree__max_depth': 94, 'tree__max_leaf_nodes': 56, 'tree__min_samples_split': 4}",0.9673356401384083,0.9659515570934256,0.9633217993079585,0.9655363321799308,0.0016647398895196202,42,94,4,56,0.0
125,0.20310274759928384,0.002095015283027236,0.0311734676361084,0.002062174538299891,0.0006836484037465606,63,78,6,"{'tree__ccp_alpha': 0.0006836484037465606, 'tree__max_depth': 63, 'tree__max_leaf_nodes': 78, 'tree__min_samples_split': 6}",0.9662283737024221,0.9673356401384083,0.9623529411764706,0.9653056516724337,0.002136255945151581,43,63,6,78,0.0006836484037465606
146,0.17135961850484213,0.006709769179585397,0.03068399429321289,0.005649572449196495,0,50,55,10,"{'tree__ccp_alpha': 0, 'tree__max_depth': 50, 'tree__max_leaf_nodes': 55, 'tree__min_samples_split': 10}",0.9663667820069204,0.965674740484429,0.9631833910034602,0.9650749711649365,0.0013670618122287482,44,50,10,55,0.0
170,0.17293453216552734,0.0053163457345019125,0.030353625615437824,0.0009779664749549547,0,67,55,2,"{'tree__ccp_alpha': 0, 'tree__max_depth': 67, 'tree__max_leaf_nodes': 55, 'tree__min_samples_split': 2}",0.9663667820069204,0.965674740484429,0.9631833910034602,0.9650749711649365,0.0013670618122287482,44,67,2,55,0.0
23,0.17880868911743164,0.001327510081023913,0.03906869888305664,0.0024018399917590623,0,93,55,8,"{'tree__ccp_alpha': 0, 'tree__max_depth': 93, 'tree__max_leaf_nodes': 55, 'tree__min_samples_split': 8}",0.9662283737024221,0.965674740484429,0.9630449826989619,0.9649826989619377,0.0013886889913072625,46,93,8,55,0.0
130,0.1727755864461263,0.0013209765257778258,0.029208660125732422,0.0033422563132989784,0,58,54,5,"{'tree__ccp_alpha': 0, 'tree__max_depth': 58, 'tree__max_leaf_nodes': 54, 'tree__min_samples_split': 5}",0.9659515570934256,0.965121107266436,0.9624913494809688,0.9645213379469434,0.0014749127901403454,47,58,5,54,0.0
22,0.18136191368103027,0.004720421556384953,0.03706137339274088,0.0014594787212479153,0,57,54,5,"{'tree__ccp_alpha': 0, 'tree__max_depth': 57, 'tree__max_leaf_nodes': 54, 'tree__min_samples_split': 5}",0.9658131487889273,0.965121107266436,0.9624913494809688,0.964475201845444,0.0014309630836697531,48,57,5,54,0.0
38,0.17751590410868326,0.002253673831382724,0.03752581278483073,0.0003828617532924429,0,52,54,9,"{'tree__ccp_alpha': 0, 'tree__max_depth': 52, 'tree__max_leaf_nodes': 54, 'tree__min_samples_split': 9}",0.9658131487889273,0.965121107266436,0.9623529411764706,0.9644290657439446,0.001494980553265914,49,52,9,54,0.0
113,0.168777863184611,0.0038282633615629087,0.030458768208821613,0.0014508769998643836,0,74,53,3,"{'tree__ccp_alpha': 0, 'tree__max_depth': 74, 'tree__max_leaf_nodes': 53, 'tree__min_samples_split': 3}",0.9653979238754326,0.9653979238754326,0.9619377162629758,0.9642445213379469,0.0016311575113876777,50,74,3,53,0.0
199,0.1663224697113037,0.0020400029149538635,0.02543958028157552,0.0028309218254579786,0,65,52,7,"{'tree__ccp_alpha': 0, 'tree__max_depth': 65, 'tree__max_leaf_nodes': 52, 'tree__min_samples_split': 7}",0.9644290657439446,0.9647058823529412,0.9612456747404844,0.9634602076124567,0.0015699838087357525,51,65,7,52,0.0
123,0.153959592183431,0.002369977435565784,0.028675397237141926,0.0006467945937190148,0,35,58,4,"{'tree__ccp_alpha': 0, 'tree__max_depth': 35, 'tree__max_leaf_nodes': 58, 'tree__min_samples_split': 4}",0.9648442906574395,0.9638754325259515,0.961522491349481,0.9634140715109574,0.001394806593571492,52,35,4,58,0.0
165,0.16411487261454263,0.003069392591485285,0.028095801671346027,0.0009338059729718059,0,90,51,2,"{'tree__ccp_alpha': 0, 'tree__max_depth': 90, 'tree__max_leaf_nodes': 51, 'tree__min_samples_split': 2}",0.9640138408304498,0.9642906574394464,0.9606920415224913,0.9629988465974625,0.001635067602922227,53,90,2,51,0.0
45,0.16756606101989746,0.001611826836443003,0.031147082646687824,0.002308287093551803,0,64,51,5,"{'tree__ccp_alpha': 0, 'tree__max_depth': 64, 'tree__max_leaf_nodes': 51, 'tree__min_samples_split': 5}",0.9638754325259515,0.9642906574394464,0.9606920415224913,0.962952710495963,0.0016074972447690508,54,64,5,51,0.0
