,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__ccp_alpha,param_tree__max_depth,param_tree__max_leaf_nodes,param_tree__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,param_tree__pruning
19,0.10580952962239583,0.005404798662132891,0.020836909612019856,0.007366538574973124,0.0004430434074449116,11,58,3,"{'tree__ccp_alpha': 0.0004430434074449116, 'tree__max_depth': 11, 'tree__max_leaf_nodes': 58, 'tree__min_samples_split': 3}",0.8955017301038062,0.9002076124567474,0.9042214532871973,0.8999769319492503,0.003563547223497618,15,False
6,0.11053601900736491,0.004432440076952055,0.02961572011311849,0.006977165980832067,0,17,47,9,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 47, 'tree__max_depth': 17, 'tree__ccp_alpha': 0}",0.9378546712802768,0.9381314878892734,0.9413148788927336,0.9391003460207612,0.0015699838087357525,15,True
20,0.13921848932902017,0.0019838802787962738,0.02181410789489746,0.006781264973792293,0.028602287639689108,27,68,7,"{'tree__ccp_alpha': 0.028602287639689108, 'tree__max_depth': 27, 'tree__max_leaf_nodes': 68, 'tree__min_samples_split': 7}",0.8344636678200692,0.8362629757785467,0.8393079584775086,0.8366782006920416,0.0019993493591714223,16,False
8,0.10924514134724934,0.0021989835913495317,0.028001864751180012,0.002359696825612606,0,80,20,5,"{'tree__min_samples_split': 5, 'tree__max_leaf_nodes': 20, 'tree__max_depth': 80, 'tree__ccp_alpha': 0}",0.9335640138408304,0.9356401384083045,0.9395155709342561,0.936239907727797,0.0024664482407610166,16,True
10,0.10956740379333496,0.001718311959948177,0.03240640958150228,0.0010201047052639358,0,99,19,6,"{'tree__min_samples_split': 6, 'tree__max_leaf_nodes': 19, 'tree__max_depth': 99, 'tree__ccp_alpha': 0}",0.9316262975778546,0.9341176470588235,0.9382698961937717,0.9346712802768167,0.0027403446191312823,17,True
21,0.19299101829528809,0.0077481158494130805,0.028088967005411785,0.00447256739465587,0.04777104208486217,51,84,6,"{'tree__ccp_alpha': 0.04777104208486217, 'tree__max_depth': 51, 'tree__max_leaf_nodes': 84, 'tree__min_samples_split': 6}",0.7515570934256055,0.7554325259515571,0.7165397923875433,0.7411764705882353,0.01749245892547491,17,False
3,0.11043246587117513,0.006950920161021362,0.02594161033630371,0.004373023862649394,0,73,14,4,"{'tree__min_samples_split': 4, 'tree__max_leaf_nodes': 14, 'tree__max_depth': 73, 'tree__ccp_alpha': 0}",0.9125259515570934,0.9157093425605536,0.9176470588235294,0.9152941176470587,0.002111199296636231,18,True
15,0.10937158266703288,2.9736021254650284e-07,0.031252384185791016,8.485379419351666e-07,0.050457951863462795,32,23,8,"{'tree__ccp_alpha': 0.050457951863462795, 'tree__max_depth': 32, 'tree__max_leaf_nodes': 23, 'tree__min_samples_split': 8}",0.7159861591695502,0.7186159169550173,0.7165397923875433,0.7170472895040368,0.0011319810054334352,18,False
4,0.139129638671875,0.01082371291723777,0.026038328806559246,0.007370078909605004,0.1259914736245132,55,37,8,"{'tree__ccp_alpha': 0.1259914736245132, 'tree__max_depth': 55, 'tree__max_leaf_nodes': 37, 'tree__min_samples_split': 8}",0.5259515570934256,0.5259515570934256,0.5260899653979239,0.525997693194925,6.524630045551758e-05,19,False
9,0.09529201189676921,0.01325473813317806,0.027394851048787434,0.009381331281062262,0,11,28,8,"{'tree__min_samples_split': 8, 'tree__max_leaf_nodes': 28, 'tree__max_depth': 11, 'tree__ccp_alpha': 0}",0.8960553633217994,0.9029757785467128,0.9013148788927335,0.9001153402537486,0.00294982558028064,19,True
17,0.09303323427836101,0.0016354895221031322,0.02842370669047038,0.0004594054159349493,0,11,21,4,"{'tree__min_samples_split': 4, 'tree__max_leaf_nodes': 21, 'tree__max_depth': 11, 'tree__ccp_alpha': 0}",0.8950865051903114,0.9026989619377163,0.9007612456747405,0.899515570934256,0.0032301861248838397,20,True
5,0.13877264658610025,0.010150100328030284,0.026421864827473957,0.006840153755935557,5.498195153674258,42,33,6,"{'tree__ccp_alpha': 5.498195153674258, 'tree__max_depth': 42, 'tree__max_leaf_nodes': 33, 'tree__min_samples_split': 6}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,20,False
23,0.07703646024068196,0.006458267332858114,0.030969858169555664,0.0003968685236272618,0.606872342205363,5,81,10,"{'tree__ccp_alpha': 0.606872342205363, 'tree__max_depth': 5, 'tree__max_leaf_nodes': 81, 'tree__min_samples_split': 10}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,20,False
3,0.14305909474690756,0.0059977138524871096,0.025655349095662434,0.0044521592114836455,0.1569719859318897,26,82,5,"{'tree__ccp_alpha': 0.1569719859318897, 'tree__max_depth': 26, 'tree__max_leaf_nodes': 82, 'tree__min_samples_split': 5}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,20,False
17,0.12348063786824544,0.002185736825814183,0.03125119209289551,5.150429962800233e-07,8.510455122015275,48,29,5,"{'tree__ccp_alpha': 8.510455122015275, 'tree__max_depth': 48, 'tree__max_leaf_nodes': 29, 'tree__min_samples_split': 5}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,20,False
9,0.07813175519307454,1.2014866631167259e-05,0.021783192952473957,0.006794459768235906,0.6238810517985737,5,63,5,"{'tree__ccp_alpha': 0.6238810517985737, 'tree__max_depth': 5, 'tree__max_leaf_nodes': 63, 'tree__min_samples_split': 5}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,20,False
0,0.209593137105306,0.0050217656195464845,0.026627222696940105,0.007833314031933679,0.35264835805983064,60,82,9,"{'tree__ccp_alpha': 0.35264835805983064, 'tree__max_depth': 60, 'tree__max_leaf_nodes': 82, 'tree__min_samples_split': 9}",0.398477508650519,0.398477508650519,0.39833910034602077,0.3984313725490196,6.524630045549141e-05,20,False
7,0.08699576059977214,0.005316000241740372,0.028270403544108074,0.007975409392833721,0,39,10,9,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 10, 'tree__max_depth': 39, 'tree__ccp_alpha': 0}",0.8626989619377162,0.8734948096885813,0.8700346020761246,0.8687427912341407,0.004501049033545025,21,True
22,0.09362006187438965,0.0025005199028000536,0.030115604400634766,0.0006876363272472523,0,76,10,10,"{'tree__min_samples_split': 10, 'tree__max_leaf_nodes': 10, 'tree__max_depth': 76, 'tree__ccp_alpha': 0}",0.8626989619377162,0.8734948096885813,0.8700346020761246,0.8687427912341407,0.004501049033545025,21,True
12,0.07853221893310547,0.00029644471796855867,0.028900861740112305,0.003507885365823258,0,48,8,9,"{'tree__min_samples_split': 9, 'tree__max_leaf_nodes': 8, 'tree__max_depth': 48, 'tree__ccp_alpha': 0}",0.8322491349480969,0.8397231833910035,0.8375086505190311,0.8364936562860438,0.003134539838793624,23,True
19,0.07638072967529297,0.0033969690619360866,0.028792858123779297,0.001910987750047665,0,5,64,8,"{'tree__min_samples_split': 8, 'tree__max_leaf_nodes': 64, 'tree__max_depth': 5, 'tree__ccp_alpha': 0}",0.7890657439446367,0.7958477508650519,0.7921107266435986,0.7923414071510958,0.002773543412260959,24,True
13,0.06258670488993327,0.0017322788283361606,0.030881086985270183,0.0034550136577934424,0,19,3,10,"{'tree__min_samples_split': 10, 'tree__max_leaf_nodes': 3, 'tree__max_depth': 19, 'tree__ccp_alpha': 0}",0.6308650519031141,0.6405536332179931,0.634878892733564,0.6354325259515571,0.003974672672376457,25,True
